카테고리,경상남도,경상남도 창원시,경상남도 창원시 의창구,경상남도 창원시 성산구,경상남도 창원시 마산합포구,경상남도 창원시 마산회원구,경상남도 창원시 진해구,경상남도 진주시,경상남도 통영시,경상남도 사천시,경상남도 김해시,경상남도 밀양시,경상남도 거제시,경상남도 양산시,경상남도 의령군,경상남도 함안군,경상남도 창녕군,경상남도 고성군,경상남도 남해군,경상남도 하동군,경상남도 산청군,경상남도 함양군,경상남도 거창군,경상남도 합천군
2021년05월_남_20~29세,"207,779","71,598","19,516","17,768","10,598","12,050","11,666","24,721","6,075","6,325","37,345","5,184","13,404","21,656","1,114","3,102","2,744","2,254","1,977","1,946","1,343","1,735","3,561","1,695"
2021년05월_남_30~39세,"204,210","69,926","18,396","15,426","11,269","11,058","13,777","21,134","6,703","6,194","35,043","4,608","18,367","24,814",919,"2,705","2,718","2,026","1,244","1,480","1,101","1,317","2,535","1,376"
2021년05월_남_40~49세,"273,754","84,984","20,475","16,826","13,902","15,140","18,641","26,778","11,294","9,318","48,458","6,783","25,719","31,054","1,599","4,922","3,866","3,447","2,416","2,667","1,883","2,341","3,870","2,355"
2021년05월_남_50~59세,"295,652","91,766","24,401","20,802","14,729","16,899","14,935","28,147","11,430","9,717","49,983","9,346","21,212","29,681","2,517","6,125","5,785","4,903","3,864","4,511","3,465","3,658","5,424","4,118"
2021년05월_남_60~69세,"238,250","72,692","18,253","13,368","14,646","14,578","11,847","22,762","10,190","8,209","31,095","10,503","14,226","21,924","2,983","5,904","6,202","4,990","4,142","4,770","3,925","3,773","5,159","4,801"
2021년05월_남_70~79세,"110,010","29,647","6,505","3,417","7,522","6,816","5,387","11,237","5,089","4,608","11,645","5,574","5,284","9,690","1,635","2,980","3,525","3,012","2,941","2,768","2,307","2,254","2,888","2,926"
2021년05월_남_80~89세,"40,341","9,090","1,826",886,"2,441","2,011","1,926","3,958","1,545","1,842","3,682","2,153","1,565","3,142",904,"1,257","1,553","1,337","1,508","1,360","1,106","1,173","1,545","1,621"
2021년05월_남_90~99세,"3,345",669,149,77,200,110,133,317,124,130,255,174,133,253,94,106,115,115,151,163,115,121,171,139
2021년05월_남_100세 이상,94,14,5,2,3,2,2,16,3,6,13,5,9,3,1,3,0,2,1,5,2,3,5,3
2021년05월_여_총인구수,"1,651,909","510,101","127,866","103,855","90,199","94,203","93,978","175,577","63,002","54,675","267,083","52,984","115,801","176,218","13,538","31,130","30,609","25,409","22,041","22,143","17,625","20,082","31,391","22,500"
2021년05월_여_연령구간인구수,"1,651,909","510,101","127,866","103,855","90,199","94,203","93,978","175,577","63,002","54,675","267,083","52,984","115,801","176,218","13,538","31,130","30,609","25,409","22,041","22,143","17,625","20,082","31,391","22,500"
2021년05월_여_0~9세,"126,775","39,428","10,174","7,739","6,356","6,196","8,963","13,327","4,563","3,806","23,391","2,658","12,324","16,591",505,"1,913","1,488","1,212",742,835,607,867,"1,779",739
2021년05월_여_10~19세,"153,232","46,909","10,905","10,616","6,757","8,518","10,113","16,452","6,111","4,912","29,168","3,655","13,242","16,782",693,"2,761","1,914","1,884","1,325","1,266",952,"1,398","2,695","1,113"
2021년05월_여_20~29세,"164,861","56,622","15,570","13,913","8,597","9,711","8,831","20,222","4,817","4,247","31,087","3,726","10,336","18,675",850,"2,190","1,986","1,563","1,218","1,317","1,023","1,333","2,394","1,255"
2021년05월_여_30~39세,"186,211","62,194","16,364","13,449","9,967","9,956","12,458","20,025","6,373","5,292","32,937","4,081","16,593","23,458",796,"2,583","2,214","1,639","1,155","1,202",965,"1,239","2,377","1,088"
2021년05월_여_40~49세,"258,023","81,952","20,033","18,109","12,525","14,559","16,726","26,907","9,721","8,216","48,977","6,023","21,686","30,088","1,185","4,191","3,102","2,759","2,090","2,132","1,523","1,935","3,753","1,783"
2021년05월_여_50~59세,"282,284","92,991","25,327","22,110","14,773","17,021","13,760","28,965","10,678","8,559","47,489","9,117","18,137","29,110","2,003","4,961","4,976","4,083","3,290","3,682","2,897","3,127","4,939","3,280"
2021년05월_여_60~69세,"241,123","74,176","17,709","11,719","16,288","15,996","12,464","24,867","10,738","8,759","29,745","10,945","13,487","22,851","2,650","5,458","6,246","4,985","4,329","4,415","3,664","3,776","5,396","4,636"
2021년05월_여_70~79세,"137,080","34,812","7,100","3,679","9,258","8,188","6,587","14,484","6,116","6,118","14,973","7,167","5,769","11,772","2,294","3,664","4,533","3,756","3,713","3,583","2,895","3,203","4,059","4,169"
2021년05월_여_80~89세,"87,294","17,990","3,973","2,141","4,817","3,545","3,514","8,777","3,349","4,038","8,092","4,855","3,523","5,955","2,181","2,934","3,565","2,973","3,424","3,076","2,623","2,713","3,385","3,841"
2021년05월_여_90~99세,"14,602","2,945",687,371,841,493,553,"1,489",522,712,"1,183",734,686,906,376,469,571,542,742,621,463,477,595,569
2021년05월_여_100세 이상,424,82,24,9,20,20,9,62,14,16,41,23,18,30,5,6,14,13,13,14,13,14,19,27
2021년06월_계_총인구수,"3,325,840","1,034,527","260,018","212,180","180,374","188,525","193,430","347,204","126,413","110,414","539,841","104,070","243,200","353,686","26,526","63,157","60,754","50,933","42,650","44,065","34,587","38,793","61,555","43,465"
2021년06월_계_연령구간인구수,"3,325,840","1,034,527","260,018","212,180","180,374","188,525","193,430","347,204","126,413","110,414","539,841","104,070","243,200","353,686","26,526","63,157","60,754","50,933","42,650","44,065","34,587","38,793","61,555","43,465"
2021년06월_계_0~9세,"259,234","81,179","20,791","15,735","13,288","12,675","18,690","27,481","9,062","7,875","47,416","5,421","25,335","33,730","1,037","3,799","3,060","2,409","1,541","1,710","1,250","1,751","3,656","1,522"
2021년06월_계_10~19세,"321,067","98,463","23,112","22,358","14,118","17,824","21,051","34,738","12,669","10,177","60,511","7,658","27,837","34,533","1,461","5,857","4,161","4,151","2,913","2,759","2,049","2,896","5,889","2,345"
2021년06월_계_20~29세,"371,865","128,124","34,989","31,655","19,237","21,653","20,590","44,908","10,848","10,586","68,290","8,904","23,629","40,169","1,949","5,266","4,696","3,815","3,186","3,251","2,349","3,041","5,910","2,944"
2021년06월_계_30~39세,"388,900","131,849","34,556","28,799","21,360","20,930","26,204","41,062","12,995","11,447","67,638","8,641","34,684","48,197","1,692","5,237","4,899","3,641","2,382","2,653","2,049","2,536","4,871","2,427"
2021년06월_계_40~49세,"531,783","167,185","40,537","34,877","26,587","29,672","35,512","53,685","20,954","17,529","97,280","12,819","47,446","61,217","2,759","9,084","6,957","6,185","4,507","4,774","3,393","4,272","7,614","4,123"
2021년06월_계_50~59세,"576,740","184,381","49,517","42,787","29,494","33,825","28,758","56,970","22,044","18,196","97,437","18,336","39,362","58,769","4,494","11,055","10,687","8,944","7,129","8,133","6,344","6,754","10,348","7,357"
2021년06월_계_60~69세,"482,382","147,857","36,216","25,356","31,135","30,699","24,451","47,925","21,041","17,093","61,286","21,584","27,882","45,148","5,655","11,434","12,482","10,045","8,504","9,186","7,610","7,587","10,603","9,460"
2021년06월_계_70~79세,"247,401","64,644","13,649","7,127","16,812","15,032","12,024","25,754","11,214","10,731","26,664","12,743","11,084","21,545","3,915","6,645","8,024","6,748","6,650","6,360","5,199","5,445","6,936","7,100"
2021년06월_계_80~89세,"128,001","27,164","5,797","3,031","7,282","5,595","5,459","12,795","4,916","5,908","11,810","7,031","5,099","9,174","3,090","4,190","5,101","4,325","4,925","4,445","3,746","3,897","4,933","5,452"
2021년06월_계_90~99세,"17,961","3,593",831,443,"1,038",601,680,"1,809",653,849,"1,457",905,813,"1,170",468,582,673,655,899,777,583,598,771,706
2021년06월_계_100세 이상,506,88,23,12,23,19,11,77,17,23,52,28,29,34,6,8,14,15,14,17,15,16,24,29
2021년06월_남_총인구수,"1,674,612","524,225","132,314","108,457","89,785","94,463","99,206","171,653","63,516","55,729","273,017","51,109","127,510","177,308","13,035","32,088","30,247","25,551","20,633","22,015","16,992","18,746","30,214","21,024"
2021년06월_남_연령구간인구수,"1,674,612","524,225","132,314","108,457","89,785","94,463","99,206","171,653","63,516","55,729","273,017","51,109","127,510","177,308","13,035","32,088","30,247","25,551","20,633","22,015","16,992","18,746","30,214","21,024"
2021년06월_남_0~9세,"133,219","41,910","10,667","8,061","6,898","6,527","9,757","14,226","4,560","4,071","24,189","2,773","13,130","17,205",537,"1,915","1,588","1,205",797,892,652,886,"1,893",790
2021년06월_남_10~19세,"167,798","51,530","12,225","11,793","7,309","9,308","10,895","18,294","6,544","5,271","31,387","4,020","14,554","17,695",773,"3,094","2,245","2,271","1,595","1,497","1,105","1,502","3,193","1,228"
2021년06월_남_20~29세,"207,472","71,608","19,453","17,768","10,639","12,014","11,734","24,702","6,064","6,333","37,269","5,167","13,355","21,613","1,104","3,080","2,710","2,248","1,969","1,945","1,338","1,724","3,538","1,705"
2021년06월_남_30~39세,"203,469","69,805","18,296","15,411","11,305","11,019","13,774","21,109","6,666","6,180","34,891","4,586","18,189","24,778",909,"2,677","2,691","2,015","1,240","1,463","1,092","1,307","2,513","1,358"
2021년06월_남_40~49세,"273,671","85,076","20,477","16,791","13,988","15,129","18,691","26,747","11,256","9,325","48,376","6,789","25,735","31,084","1,580","4,908","3,871","3,438","2,413","2,655","1,874","2,339","3,864","2,341"
2021년06월_남_50~59세,"295,138","91,605","24,305","20,746","14,725","16,837","14,992","28,119","11,405","9,680","49,957","9,286","21,227","29,676","2,511","6,113","5,750","4,878","3,852","4,483","3,451","3,636","5,413","4,096"
2021년06월_남_60~69세,"239,755","73,159","18,376","13,496","14,734","14,656","11,897","22,878","10,244","8,276","31,318","10,580","14,308","22,091","2,996","5,940","6,229","5,035","4,172","4,777","3,948","3,800","5,189","4,815"
2021년06월_남_70~79세,"110,174","29,722","6,529","3,422","7,532","6,834","5,405","11,259","5,096","4,609","11,675","5,575","5,300","9,734","1,628","2,990","3,503","3,001","2,928","2,776","2,313","2,256","2,878","2,931"
2021년06월_남_80~89세,"40,465","9,136","1,833",892,"2,456","2,026","1,929","3,980","1,553","1,841","3,684","2,155","1,573","3,173",902,"1,259","1,546","1,343","1,509","1,365","1,102","1,173","1,552","1,619"
2021년06월_남_90~99세,"3,362",660,148,75,196,111,130,323,125,137,259,173,131,256,94,109,114,115,157,158,115,121,176,139
2021년06월_남_100세 이상,89,14,5,2,3,2,2,16,3,6,12,5,8,3,1,3,0,2,1,4,2,2,5,2
2021년06월_여_총인구수,"1,651,228","510,302","127,704","103,723","90,589","94,062","94,224","175,551","62,897","54,685","266,824","52,961","115,690","176,378","13,491","31,069","30,507","25,382","22,017","22,050","17,595","20,047","31,341","22,441"
2021년06월_여_연령구간인구수,"1,651,228","510,302","127,704","103,723","90,589","94,062","94,224","175,551","62,897","54,685","266,824","52,961","115,690","176,378","13,491","31,069","30,507","25,382","22,017","22,050","17,595","20,047","31,341","22,441"
2021년06월_여_0~9세,"126,015","39,269","10,124","7,674","6,390","6,148","8,933","13,255","4,502","3,804","23,227","2,648","12,205","16,525",500,"1,884","1,472","1,204",744,818,598,865,"1,763",732
2021년06월_여_10~19세,"153,269","46,933","10,887","10,565","6,809","8,516","10,156","16,444","6,125","4,906","29,124","3,638","13,283","16,838",688,"2,763","1,916","1,880","1,318","1,262",944,"1,394","2,696","1,117"
2021년06월_여_20~29세,"164,393","56,516","15,536","13,887","8,598","9,639","8,856","20,206","4,784","4,253","31,021","3,737","10,274","18,556",845,"2,186","1,986","1,567","1,217","1,306","1,011","1,317","2,372","1,239"
2021년06월_여_30~39세,"185,431","62,044","16,260","13,388","10,055","9,911","12,430","19,953","6,329","5,267","32,747","4,055","16,495","23,419",783,"2,560","2,208","1,626","1,142","1,190",957,"1,229","2,358","1,069"
2021년06월_여_40~49세,"258,112","82,109","20,060","18,086","12,599","14,543","16,821","26,938","9,698","8,204","48,904","6,030","21,711","30,133","1,179","4,176","3,086","2,747","2,094","2,119","1,519","1,933","3,750","1,782"
2021년06월_여_50~59세,"281,602","92,776","25,212","22,041","14,769","16,988","13,766","28,851","10,639","8,516","47,480","9,050","18,135","29,093","1,983","4,942","4,937","4,066","3,277","3,650","2,893","3,118","4,935","3,261"
2021년06월_여_60~69세,"242,627","74,698","17,840","11,860","16,401","16,043","12,554","25,047","10,797","8,817","29,968","11,004","13,574","23,057","2,659","5,494","6,253","5,010","4,332","4,409","3,662","3,787","5,414","4,645"
2021년06월_여_70~79세,"137,227","34,922","7,120","3,705","9,280","8,198","6,619","14,495","6,118","6,122","14,989","7,168","5,784","11,811","2,287","3,655","4,521","3,747","3,722","3,584","2,886","3,189","4,058","4,169"
2021년06월_여_80~89세,"87,536","18,028","3,964","2,139","4,826","3,569","3,530","8,815","3,363","4,067","8,126","4,876","3,526","6,001","2,188","2,931","3,555","2,982","3,416","3,080","2,644","2,724","3,381","3,833"
2021년06월_여_90~99세,"14,599","2,933",683,368,842,490,550,"1,486",528,712,"1,198",732,682,914,374,473,559,540,742,619,468,477,595,567
2021년06월_여_100세 이상,417,74,18,10,20,17,9,61,14,17,40,23,21,31,5,5,14,13,13,13,13,14,19,27
2021년07월_계_총인구수,"3,324,735","1,034,635","218,589","253,362","180,600","188,322","193,762","347,314","126,312","110,338","539,477","103,986","242,852","353,981","26,530","63,127","60,592","50,894","42,572","43,974","34,557","38,736","61,478","43,380"
2021년07월_계_연령구간인구수,"3,324,735","1,034,635","218,589","253,362","180,600","188,322","193,762","347,314","126,312","110,338","539,477","103,986","242,852","353,981","26,530","63,127","60,592","50,894","42,572","43,974","34,557","38,736","61,478","43,380"
2021년07월_계_0~9세,"257,940","80,875","17,534","18,808","13,292","12,582","18,659","27,394","8,975","7,834","47,144","5,386","25,144","33,609","1,035","3,762","3,026","2,386","1,536","1,699","1,246","1,747","3,635","1,507"
2021년07월_계_10~19세,"320,906","98,399","19,363","26,017","14,126","17,797","21,096","34,733","12,681","10,184","60,454","7,612","27,866","34,609","1,464","5,883","4,135","4,147","2,863","2,749","2,040","2,873","5,873","2,341"
2021년07월_계_20~29세,"370,748","127,826","28,585","37,858","19,179","21,586","20,618","44,879","10,798","10,543","68,134","8,873","23,512","40,020","1,945","5,239","4,640","3,808","3,156","3,225","2,340","3,011","5,878","2,921"
2021년07월_계_30~39세,"387,531","131,553","28,651","34,563","21,382","20,799","26,158","40,998","12,920","11,396","67,350","8,610","34,387","48,100","1,674","5,226","4,864","3,626","2,376","2,630","2,030","2,529","4,849","2,413"
2021년07월_계_40~49세,"531,015","167,183","34,182","41,169","26,614","29,624","35,594","53,620","20,955","17,494","96,996","12,743","47,410","61,283","2,737","9,040","6,921","6,152","4,464","4,725","3,362","4,241","7,577","4,112"
2021년07월_계_50~59세,"576,482","184,173","40,965","51,234","29,470","33,718","28,786","56,956","21,982","18,185","97,598","18,321","39,372","58,772","4,484","11,018","10,681","8,933","7,119","8,104","6,341","6,773","10,337","7,333"
2021년07월_계_60~69세,"485,482","148,833","31,361","30,677","31,301","30,878","24,616","48,190","21,173","17,156","61,716","21,702","28,107","45,542","5,721","11,522","12,527","10,103","8,545","9,231","7,649","7,606","10,655","9,504"
2021년07월_계_70~79세,"247,494","64,728","12,035","8,777","16,832","15,040","12,044","25,767","11,222","10,730","26,694","12,761","11,103","21,619","3,885","6,632","8,010","6,736","6,647","6,340","5,181","5,437","6,937","7,065"
2021년07월_계_80~89세,"128,534","27,354","5,161","3,697","7,333","5,668","5,495","12,870","4,930","5,932","11,880","7,034","5,111","9,223","3,101","4,208","5,097","4,331","4,937","4,464","3,768","3,906","4,933","5,455"
2021년07월_계_90~99세,"18,093","3,623",730,551,"1,049",610,683,"1,831",658,859,"1,460",918,812,"1,169",478,587,676,657,915,790,583,598,779,700
2021년07월_계_100세 이상,510,88,22,11,22,20,13,76,18,25,51,26,28,35,6,10,15,15,14,17,17,15,25,29
2021년07월_남_총인구수,"1,674,003","524,211","111,364","129,261","89,869","94,325","99,392","171,664","63,445","55,697","272,845","51,065","127,340","177,443","13,055","32,100","30,156","25,537","20,597","21,976","16,975","18,737","30,169","20,991"
2021년07월_남_연령구간인구수,"1,674,003","524,211","111,364","129,261","89,869","94,325","99,392","171,664","63,445","55,697","272,845","51,065","127,340","177,443","13,055","32,100","30,156","25,537","20,597","21,976","16,975","18,737","30,169","20,991"
2021년07월_남_0~9세,"132,593","41,744","8,965","9,673","6,889","6,472","9,745","14,182","4,518","4,049","24,075","2,757","13,023","17,158",537,"1,898","1,573","1,196",793,890,648,883,"1,884",785
2021년07월_남_10~19세,"167,616","51,468","10,210","13,743","7,301","9,308","10,906","18,292","6,552","5,274","31,313","3,988","14,554","17,746",776,"3,105","2,216","2,265","1,572","1,496","1,096","1,491","3,186","1,226"
