카테고리,경상남도 진주시,경상남도 진주시 문산읍,경상남도 진주시 내동면,경상남도 진주시 정촌면,경상남도 진주시 금곡면,경상남도 진주시 진성면,경상남도 진주시 일반성면,경상남도 진주시 이반성면,경상남도 진주시 사봉면,경상남도 진주시 지수면,경상남도 진주시 대곡면,경상남도 진주시 금산면,경상남도 진주시 집현면,경상남도 진주시 미천면,경상남도 진주시 명석면,경상남도 진주시 대평면,경상남도 진주시 수곡면,경상남도 진주시 천전동,경상남도 진주시 성북동,경상남도 진주시 중앙동,경상남도 진주시 상봉동,경상남도 진주시 상대동,경상남도 진주시 하대동,경상남도 진주시 상평동,경상남도 진주시 초장동,경상남도 진주시 평거동,경상남도 진주시 신안동,경상남도 진주시 이현동,경상남도 진주시 판문동,경상남도 진주시 가호동,경상남도 진주시 충무공동
2021년09월_계_100세 이상,76,2,1,4,1,2,2,0,0,1,3,1,0,1,3,2,1,7,7,13,2,2,4,1,5,2,2,4,1,0,2
2021년09월_남_총인구수,"171,782","4,125","2,021","4,459","1,044",937,"1,259",784,727,720,"1,596","10,530","2,337",772,"1,965",500,"1,070","13,598","5,171","5,284","6,884","9,597","12,146","5,892","13,566","13,151","5,501","5,891","10,038","13,966","16,251"
2021년09월_남_연령구간인구수,"171,782","4,125","2,021","4,459","1,044",937,"1,259",784,727,720,"1,596","10,530","2,337",772,"1,965",500,"1,070","13,598","5,171","5,284","6,884","9,597","12,146","5,892","13,566","13,151","5,501","5,891","10,038","13,966","16,251"
2021년09월_남_0~9세,"14,058",334,181,488,18,24,51,16,12,18,30,"1,075",113,7,67,12,29,805,216,163,292,454,680,336,"1,730","1,005",320,332,"1,161","1,285","2,804"
2021년09월_남_10~19세,"18,330",339,237,268,55,23,96,27,27,30,72,"1,460",206,29,93,19,47,"1,347",363,357,548,808,"1,288",502,"2,268","1,748",562,700,"1,430","1,334","2,047"
2021년09월_남_20~29세,"24,639",428,228,616,88,70,121,47,35,65,130,"1,312",238,47,175,56,80,"2,349",751,593,944,"1,572","2,065",830,"1,811","2,190",816,869,"1,239","3,171","1,703"
2021년09월_남_30~39세,"21,063",470,186,919,67,70,84,42,45,36,89,"1,204",185,26,123,26,48,"1,444",615,468,675,"1,084","1,339",735,"1,670","1,492",593,562,"1,074","2,290","3,402"
2021년09월_남_40~49세,"26,606",545,322,653,116,89,150,61,101,88,162,"1,775",325,69,230,52,132,"1,930",808,731,999,"1,383","1,689",910,"2,467","1,991",756,808,"1,912","1,983","3,369"
2021년09월_남_50~59세,"28,211",728,355,612,192,191,264,156,125,140,327,"1,648",477,166,380,100,226,"2,185",849,962,"1,301","1,681","2,353","1,027","2,089","2,404",921,"1,085","1,602","1,919","1,746"
2021년09월_남_60~69세,"23,125",765,302,594,256,249,273,229,184,166,377,"1,282",455,210,521,137,285,"1,895",876,"1,065","1,173","1,507","1,773",948,"1,035","1,498",857,938,"1,079","1,316",880
2021년09월_남_70~79세,"11,303",367,148,235,158,132,149,136,135,121,267,556,229,145,250,64,140,"1,153",489,704,698,824,746,452,375,550,459,464,404,508,245
2021년09월_남_80~89세,"4,096",136,57,68,89,79,63,63,57,50,130,211,96,65,115,31,77,449,185,220,235,269,199,142,110,246,203,121,129,151,50
2021년09월_남_90~99세,336,13,5,6,5,10,6,7,6,6,11,7,13,8,10,3,6,39,18,18,19,15,12,10,9,27,14,11,8,9,5
2021년09월_남_100세 이상,15,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,2,1,3,0,0,2,0,2,0,0,1,0,0,0
2021년09월_여_총인구수,"175,839","3,998","1,994","4,292","1,159",955,"1,318",782,749,717,"1,601","10,468","2,335",803,"2,050",541,"1,134","14,157","5,311","5,670","7,056","9,784","12,185","5,719","13,283","14,334","6,133","6,048","11,045","13,634","16,584"
2021년09월_여_연령구간인구수,"175,839","3,998","1,994","4,292","1,159",955,"1,318",782,749,717,"1,601","10,468","2,335",803,"2,050",541,"1,134","14,157","5,311","5,670","7,056","9,784","12,185","5,719","13,283","14,334","6,133","6,048","11,045","13,634","16,584"
2021년09월_여_0~9세,"13,121",276,145,498,18,19,45,5,16,21,20,988,106,9,59,11,22,699,195,144,237,451,587,357,"1,503",993,296,299,"1,125","1,108","2,869"
2021년09월_여_10~19세,"16,436",293,210,255,48,24,86,15,20,39,57,"1,267",201,17,99,23,42,"1,096",335,279,479,755,"1,082",523,"1,732","1,643",526,531,"1,557","1,248","1,954"
2021년09월_여_20~29세,"20,323",343,198,480,47,50,86,21,21,33,68,985,173,28,149,38,62,"1,984",682,471,861,"1,287","1,629",661,"1,480","1,895",748,647,"1,086","2,426","1,684"
2021년09월_여_30~39세,"19,879",417,209,806,53,50,79,18,30,24,58,"1,169",175,28,98,21,54,"1,246",498,349,557,888,"1,116",628,"1,947","1,492",548,513,"1,294","1,952","3,562"
2021년09월_여_40~49세,"26,835",460,320,547,64,49,116,33,41,49,89,"1,900",295,29,185,35,66,"1,942",692,575,805,"1,320","1,828",773,"2,792","2,545",825,916,"2,149","2,113","3,282"
2021년09월_여_50~59세,"28,850",644,329,670,167,147,225,96,76,103,235,"1,699",398,116,359,79,157,"2,353",853,887,"1,260","1,832","2,543","1,000","2,034","2,726","1,096","1,217","1,655","2,073","1,821"
2021년09월_여_60~69세,"25,366",681,267,557,235,243,248,214,188,148,370,"1,320",400,171,495,120,271,"2,322","1,044","1,376","1,410","1,791","1,990",985,"1,008","1,598","1,130","1,075","1,223","1,535",951
2021년09월_여_70~79세,"14,496",452,160,240,247,159,209,174,161,127,303,668,314,180,316,89,199,"1,549",622,975,910,983,878,536,488,824,580,515,597,757,284
2021년09월_여_80~89세,"8,939",353,131,194,225,180,202,179,172,140,339,407,234,193,239,102,228,832,318,529,459,422,453,216,254,514,327,281,314,359,143
2021년09월_여_90~99세,"1,533",77,24,41,54,32,22,27,24,32,60,64,39,31,49,21,32,129,66,75,76,53,77,39,42,102,55,51,44,63,32
2021년09월_여_100세 이상,61,2,1,4,1,2,0,0,0,1,2,1,0,1,2,2,1,5,6,10,2,2,2,1,3,2,2,3,1,0,2
2021년10월_계_총인구수,"347,569","8,110","4,023","8,763","2,198","1,884","2,564","1,570","1,478","1,441","3,191","21,010","4,676","1,578","4,009","1,038","2,190","27,720","10,414","11,039","13,897","19,377","24,267","11,575","26,859","27,469","11,622","11,933","21,063","27,657","32,954"
2021년10월_계_연령구간인구수,"347,569","8,110","4,023","8,763","2,198","1,884","2,564","1,570","1,478","1,441","3,191","21,010","4,676","1,578","4,009","1,038","2,190","27,720","10,414","11,039","13,897","19,377","24,267","11,575","26,859","27,469","11,622","11,933","21,063","27,657","32,954"
2021년10월_계_0~9세,"27,064",611,323,978,34,41,94,20,27,39,51,"2,059",213,16,125,22,50,"1,481",410,297,525,898,"1,256",684,"3,225","1,996",619,636,"2,268","2,383","5,683"
2021년10월_계_10~19세,"34,676",633,448,526,101,48,179,44,45,70,122,"2,722",411,45,181,43,86,"2,416",689,639,"1,025","1,560","2,356","1,017","3,995","3,370","1,072","1,224","2,997","2,579","4,033"
2021년10월_계_20~29세,"44,927",755,437,"1,078",138,119,206,69,56,101,197,"2,302",409,77,325,90,138,"4,324","1,411","1,097","1,781","2,858","3,689","1,478","3,293","4,093","1,575","1,505","2,309","5,624","3,393"
2021년10월_계_30~39세,"40,938",880,387,"1,736",121,118,155,61,76,61,151,"2,360",359,54,221,45,97,"2,707","1,118",848,"1,235","1,966","2,457","1,366","3,600","2,981","1,146","1,080","2,369","4,233","6,950"
2021년10월_계_40~49세,"53,337","1,015",646,"1,206",178,134,268,94,139,136,247,"3,663",617,100,403,88,198,"3,857","1,485","1,293","1,795","2,690","3,500","1,681","5,248","4,518","1,571","1,713","4,053","4,105","6,696"
2021년10월_계_50~59세,"57,177","1,364",680,"1,290",356,335,487,254,202,243,558,"3,373",877,280,753,178,381,"4,534","1,696","1,858","2,555","3,513","4,905","2,022","4,162","5,121","2,015","2,305","3,260","4,017","3,603"
2021년10월_계_60~69세,"48,600","1,449",577,"1,154",496,491,520,444,372,311,752,"2,611",860,383,"1,017",258,556,"4,238","1,901","2,456","2,581","3,311","3,744","1,929","2,047","3,121","1,986","2,015","2,308","2,872","1,840"
2021년10월_계_70~79세,"25,813",820,309,477,402,295,358,306,296,250,564,"1,225",545,327,563,154,337,"2,700","1,105","1,688","1,607","1,814","1,618",988,869,"1,376","1,039",989,"1,005","1,259",528
2021년10월_계_80~89세,"13,112",488,186,267,312,259,268,245,231,191,476,621,333,257,359,134,309,"1,296",509,759,692,699,655,361,365,763,528,403,441,517,188
2021년10월_계_90~99세,"1,846",93,29,48,58,43,27,33,33,38,70,73,52,38,59,24,36,160,83,90,99,66,84,48,49,128,68,59,52,68,38
2021년10월_계_100세 이상,79,2,1,3,2,1,2,0,1,1,3,1,0,1,3,2,2,7,7,14,2,2,3,1,6,2,3,4,1,0,2
2021년10월_남_총인구수,"171,749","4,109","2,019","4,455","1,044",932,"1,253",787,725,722,"1,597","10,536","2,335",775,"1,964",498,"1,066","13,587","5,151","5,317","6,861","9,571","12,123","5,884","13,586","13,138","5,496","5,874","10,024","14,009","16,311"
2021년10월_남_연령구간인구수,"171,749","4,109","2,019","4,455","1,044",932,"1,253",787,725,722,"1,597","10,536","2,335",775,"1,964",498,"1,066","13,587","5,151","5,317","6,861","9,571","12,123","5,884","13,586","13,138","5,496","5,874","10,024","14,009","16,311"
2021년10월_남_0~9세,"14,003",335,179,480,17,24,49,15,12,18,31,"1,072",110,7,67,11,30,790,212,159,291,443,679,334,"1,726","1,010",321,336,"1,147","1,274","2,824"
2021년10월_남_10~19세,"18,274",342,238,271,54,23,95,29,25,30,69,"1,458",207,29,89,20,46,"1,334",364,359,544,812,"1,277",494,"2,266","1,739",550,698,"1,433","1,330","2,049"
2021년10월_남_20~29세,"24,622",416,228,605,89,70,121,46,35,65,128,"1,306",234,48,175,53,77,"2,349",740,602,937,"1,554","2,061",828,"1,831","2,195",823,857,"1,238","3,194","1,717"
2021년10월_남_30~39세,"21,078",461,183,921,67,68,80,43,45,37,93,"1,207",186,26,122,26,46,"1,463",618,488,672,"1,084","1,342",743,"1,661","1,483",599,558,"1,078","2,290","3,388"
2021년10월_남_40~49세,"26,551",550,323,657,116,86,151,61,98,87,161,"1,762",323,71,225,52,133,"1,919",800,721,999,"1,377","1,694",907,"2,461","1,982",750,808,"1,904","1,988","3,385"
2021년10월_남_50~59세,"28,259",724,352,617,192,189,262,157,125,142,325,"1,663",479,164,385,99,224,"2,182",854,970,"1,301","1,679","2,354","1,026","2,105","2,392",919,"1,081","1,595","1,939","1,763"
2021년10월_남_60~69세,"23,161",769,305,591,259,248,273,230,183,163,382,"1,290",459,210,523,137,286,"1,902",872,"1,067","1,165","1,509","1,762",945,"1,038","1,508",855,934,"1,085","1,326",885
2021년10월_남_70~79세,"11,321",363,150,238,156,135,149,134,138,123,263,553,230,148,249,66,139,"1,154",486,710,697,824,740,454,377,556,458,470,408,507,246
2021년10월_남_80~89세,"4,132",135,55,69,87,79,65,65,58,50,133,217,93,64,117,31,79,454,187,221,237,275,200,144,111,247,207,121,128,154,49
2021년10월_남_90~99세,332,14,6,6,7,10,6,7,6,7,11,8,14,8,11,3,6,38,17,17,18,14,12,9,7,26,14,10,8,7,5
2021년10월_남_100세 이상,16,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,2,1,3,0,0,2,0,3,0,0,1,0,0,0
2021년10월_여_총인구수,"175,820","4,001","2,004","4,308","1,154",952,"1,311",783,753,719,"1,594","10,474","2,341",803,"2,045",540,"1,124","14,133","5,263","5,722","7,036","9,806","12,144","5,691","13,273","14,331","6,126","6,059","11,039","13,648","16,643"
2021년10월_여_연령구간인구수,"175,820","4,001","2,004","4,308","1,154",952,"1,311",783,753,719,"1,594","10,474","2,341",803,"2,045",540,"1,124","14,133","5,263","5,722","7,036","9,806","12,144","5,691","13,273","14,331","6,126","6,059","11,039","13,648","16,643"
2021년10월_여_0~9세,"13,061",276,144,498,17,17,45,5,15,21,20,987,103,9,58,11,20,691,198,138,234,455,577,350,"1,499",986,298,300,"1,121","1,109","2,859"
2021년10월_여_10~19세,"16,402",291,210,255,47,25,84,15,20,40,53,"1,264",204,16,92,23,40,"1,082",325,280,481,748,"1,079",523,"1,729","1,631",522,526,"1,564","1,249","1,984"
2021년10월_여_20~29세,"20,305",339,209,473,49,49,85,23,21,36,69,996,175,29,150,37,61,"1,975",671,495,844,"1,304","1,628",650,"1,462","1,898",752,648,"1,071","2,430","1,676"
2021년10월_여_30~39세,"19,860",419,204,815,54,50,75,18,31,24,58,"1,153",173,28,99,19,51,"1,244",500,360,563,882,"1,115",623,"1,939","1,498",547,522,"1,291","1,943","3,562"
2021년10월_여_40~49세,"26,786",465,323,549,62,48,117,33,41,49,86,"1,901",294,29,178,36,65,"1,938",685,572,796,"1,313","1,806",774,"2,787","2,536",821,905,"2,149","2,117","3,311"
2021년10월_여_50~59세,"28,918",640,328,673,164,146,225,97,77,101,233,"1,710",398,116,368,79,157,"2,352",842,888,"1,254","1,834","2,551",996,"2,057","2,729","1,096","1,224","1,665","2,078","1,840"
2021년10월_여_60~69세,"25,439",680,272,563,237,243,247,214,189,148,370,"1,321",401,173,494,121,270,"2,336","1,029","1,389","1,416","1,802","1,982",984,"1,009","1,613","1,131","1,081","1,223","1,546",955
2021년10월_여_70~79세,"14,492",457,159,239,246,160,209,172,158,127,301,672,315,179,314,88,198,"1,546",619,978,910,990,878,534,492,820,581,519,597,752,282
2021년10월_여_80~89세,"8,980",353,131,198,225,180,203,180,173,141,343,404,240,193,242,103,230,842,322,538,455,424,455,217,254,516,321,282,313,363,139
2021년10월_여_90~99세,"1,514",79,23,42,51,33,21,26,27,31,59,65,38,30,48,21,30,122,66,73,81,52,72,39,42,102,54,49,44,61,33
2021년10월_여_100세 이상,63,2,1,3,2,1,0,0,1,1,2,1,0,1,2,2,2,5,6,11,2,2,1,1,3,2,3,3,1,0,2
2021년11월_계_총인구수,"347,380","8,088","4,024","8,767","2,189","1,884","2,568","1,581","1,473","1,427","3,192","20,984","4,666","1,583","4,004","1,040","2,195","27,779","10,349","11,064","13,855","19,336","24,205","11,538","26,849","27,461","11,605","11,920","21,023","27,693","33,038"
2021년11월_계_연령구간인구수,"347,380","8,088","4,024","8,767","2,189","1,884","2,568","1,581","1,473","1,427","3,192","20,984","4,666","1,583","4,004","1,040","2,195","27,779","10,349","11,064","13,855","19,336","24,205","11,538","26,849","27,461","11,605","11,920","21,023","27,693","33,038"
2021년11월_계_0~9세,"26,914",603,320,984,35,41,94,20,27,37,53,"2,038",212,16,121,21,48,"1,469",402,306,510,889,"1,239",679,"3,208","1,989",617,630,"2,261","2,383","5,662"
2021년11월_계_10~19세,"34,705",638,449,522,101,47,180,44,46,69,122,"2,722",405,45,181,43,87,"2,419",684,633,"1,019","1,555","2,362","1,010","4,011","3,376","1,073","1,230","2,981","2,586","4,065"
2021년11월_계_20~29세,"44,776",745,437,"1,075",136,117,207,68,57,100,193,"2,280",407,79,321,88,139,"4,320","1,402","1,118","1,778","2,835","3,666","1,465","3,286","4,076","1,561","1,497","2,306","5,604","3,413"
2021년11월_계_30~39세,"40,835",880,381,"1,739",120,120,161,62,74,60,155,"2,358",357,55,226,44,96,"2,728","1,100",866,"1,221","1,959","2,450","1,346","3,573","2,959","1,139","1,082","2,337","4,251","6,936"
2021년11월_계_40~49세,"53,256","1,010",645,"1,210",176,136,260,94,138,130,245,"3,652",617,101,400,89,201,"3,848","1,475","1,293","1,779","2,670","3,477","1,678","5,248","4,508","1,572","1,715","4,047","4,102","6,740"
2021년11월_계_50~59세,"57,259","1,363",677,"1,290",354,333,485,254,204,236,562,"3,392",877,278,752,178,385,"4,569","1,689","1,846","2,545","3,530","4,889","2,026","4,187","5,129","2,013","2,286","3,271","4,028","3,631"
2021년11월_계_60~69세,"48,739","1,455",590,"1,159",499,491,525,452,370,313,754,"2,620",861,387,"1,021",259,559,"4,254","1,892","2,461","2,584","3,313","3,765","1,930","2,046","3,140","1,994","2,025","2,315","2,873","1,832"
2021년11월_계_70~79세,"25,825",817,309,475,397,297,357,301,292,248,558,"1,222",547,323,565,155,335,"2,700","1,109","1,686","1,615","1,810","1,621",989,875,"1,386","1,034",989,"1,004","1,278",531
2021년11월_계_80~89세,"13,153",483,185,263,310,259,268,248,230,195,477,626,333,259,358,138,307,"1,305",506,762,701,707,652,363,362,769,531,402,446,519,189
2021년11월_계_90~99세,"1,861",92,29,48,59,42,29,38,34,38,71,74,50,39,56,23,36,161,89,92,101,66,81,51,48,127,68,60,54,69,36
2021년11월_계_100세 이상,57,2,2,2,2,1,2,0,1,1,2,0,0,1,3,2,2,6,1,1,2,2,3,1,5,2,3,4,1,0,3
2021년11월_남_총인구수,"171,710","4,100","2,017","4,464","1,044",930,"1,255",794,722,712,"1,594","10,533","2,333",779,"1,966",500,"1,073","13,621","5,106","5,337","6,841","9,560","12,101","5,854","13,592","13,122","5,487","5,867","10,010","14,043","16,353"
2021년11월_남_연령구간인구수,"171,710","4,100","2,017","4,464","1,044",930,"1,255",794,722,712,"1,594","10,533","2,333",779,"1,966",500,"1,073","13,621","5,106","5,337","6,841","9,560","12,101","5,854","13,592","13,122","5,487","5,867","10,010","14,043","16,353"
2021년11월_남_0~9세,"13,944",330,179,485,17,24,48,15,13,16,31,"1,065",110,7,64,11,29,787,209,166,282,434,670,335,"1,725","1,001",322,335,"1,145","1,274","2,815"
2021년11월_남_10~19세,"18,285",347,236,265,54,23,96,29,25,29,69,"1,458",202,29,88,19,47,"1,337",364,355,542,811,"1,285",487,"2,274","1,735",554,699,"1,429","1,338","2,059"
2021년11월_남_20~29세,"24,559",411,231,608,87,68,124,45,35,65,123,"1,302",236,47,172,53,78,"2,343",729,611,934,"1,543","2,056",819,"1,836","2,189",812,852,"1,234","3,183","1,733"
2021년11월_남_30~39세,"21,040",459,179,927,68,68,83,44,44,36,97,"1,202",185,27,127,26,46,"1,477",609,499,665,"1,082","1,335",733,"1,648","1,475",589,561,"1,069","2,307","3,373"
2021년11월_남_40~49세,"26,517",555,321,661,116,87,146,61,97,85,161,"1,752",324,72,224,52,134,"1,909",796,726,990,"1,375","1,688",904,"2,456","1,971",751,806,"1,891","1,998","3,408"
2021년11월_남_50~59세,"28,299",720,350,612,195,189,259,158,127,138,326,"1,677",476,165,386,98,227,"2,207",843,969,"1,295","1,690","2,337","1,026","2,115","2,396",920,"1,076","1,605","1,936","1,781"
2021년11월_남_60~69세,"23,234",770,309,595,258,248,276,233,182,164,381,"1,296",461,213,522,139,288,"1,910",867,"1,062","1,174","1,508","1,773",943,"1,038","1,522",857,942,"1,088","1,334",881
2021년11월_남_70~79세,"11,317",362,151,234,155,134,149,135,135,120,261,555,233,145,251,65,140,"1,150",487,709,700,824,743,454,381,558,454,464,410,511,247
2021년11월_남_80~89세,"4,161",130,55,71,87,79,66,66,58,52,134,217,93,66,120,33,78,460,181,223,241,279,201,142,110,250,214,120,129,155,51
2021년11월_남_90~99세,344,16,6,6,7,10,6,8,6,7,11,9,13,8,11,4,6,39,21,17,18,14,11,11,7,25,14,11,10,7,5
2021년11월_남_100세 이상,10,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,2,0,0,1,0,0,0
2021년11월_여_총인구수,"175,670","3,988","2,007","4,303","1,145",954,"1,313",787,751,715,"1,598","10,451","2,333",804,"2,038",540,"1,122","14,158","5,243","5,727","7,014","9,776","12,104","5,684","13,257","14,339","6,118","6,053","11,013","13,650","16,685"
2021년11월_여_연령구간인구수,"175,670","3,988","2,007","4,303","1,145",954,"1,313",787,751,715,"1,598","10,451","2,333",804,"2,038",540,"1,122","14,158","5,243","5,727","7,014","9,776","12,104","5,684","13,257","14,339","6,118","6,053","11,013","13,650","16,685"
2021년11월_여_0~9세,"12,970",273,141,499,18,17,46,5,14,21,22,973,102,9,57,10,19,682,193,140,228,455,569,344,"1,483",988,295,295,"1,116","1,109","2,847"
2021년11월_여_10~19세,"16,420",291,213,257,47,24,84,15,21,40,53,"1,264",203,16,93,24,40,"1,082",320,278,477,744,"1,077",523,"1,737","1,641",519,531,"1,552","1,248","2,006"
2021년11월_여_20~29세,"20,217",334,206,467,49,49,83,23,22,35,70,978,171,32,149,35,61,"1,977",673,507,844,"1,292","1,610",646,"1,450","1,887",749,645,"1,072","2,421","1,680"
2021년11월_여_30~39세,"19,795",421,202,812,52,52,78,18,30,24,58,"1,156",172,28,99,18,50,"1,251",491,367,556,877,"1,115",613,"1,925","1,484",550,521,"1,268","1,944","3,563"
2021년11월_여_40~49세,"26,739",455,324,549,60,49,114,33,41,45,84,"1,900",293,29,176,37,67,"1,939",679,567,789,"1,295","1,789",774,"2,792","2,537",821,909,"2,156","2,104","3,332"
2021년11월_여_50~59세,"28,960",643,327,678,159,144,226,96,77,98,236,"1,715",401,113,366,80,158,"2,362",846,877,"1,250","1,840","2,552","1,000","2,072","2,733","1,093","1,210","1,666","2,092","1,850"
2021년11월_여_60~69세,"25,505",685,281,564,241,243,249,219,188,149,373,"1,324",400,174,499,120,271,"2,344","1,025","1,399","1,410","1,805","1,992",987,"1,008","1,618","1,137","1,083","1,227","1,539",951
2021년11월_여_70~79세,"14,508",455,158,241,242,163,208,166,157,128,297,667,314,178,314,90,195,"1,550",622,977,915,986,878,535,494,828,580,525,594,767,284
2021년11월_여_80~89세,"8,992",353,130,192,223,180,202,182,172,143,343,409,240,193,238,105,229,845,325,539,460,428,451,221,252,519,317,282,317,364,138
2021년11월_여_90~99세,"1,517",76,23,42,52,32,23,30,28,31,60,65,37,31,45,19,30,122,68,75,83,52,70,40,41,102,54,49,44,62,31
2021년11월_여_100세 이상,47,2,2,2,2,1,0,0,1,1,2,0,0,1,2,2,2,4,1,1,2,2,1,1,3,2,3,3,1,0,3
2021년12월_계_총인구수,"347,097","8,059","4,020","8,772","2,184","1,872","2,557","1,581","1,478","1,430","3,188","20,903","4,638","1,579","3,982","1,036","2,185","27,872","10,300","11,014","13,823","19,311","24,152","11,492","26,841","27,373","11,602","11,875","21,005","27,983","32,990"
2021년12월_계_연령구간인구수,"347,097","8,059","4,020","8,772","2,184","1,872","2,557","1,581","1,478","1,430","3,188","20,903","4,638","1,579","3,982","1,036","2,185","27,872","10,300","11,014","13,823","19,311","24,152","11,492","26,841","27,373","11,602","11,875","21,005","27,983","32,990"
2021년12월_계_0~9세,"26,794",596,323,984,34,40,91,22,26,37,53,"2,031",207,20,118,22,45,"1,466",392,303,500,886,"1,217",671,"3,192","1,957",620,627,"2,264","2,411","5,639"
2021년12월_계_10~19세,"34,686",642,449,530,97,44,179,44,44,72,117,"2,702",406,41,179,43,87,"2,424",677,634,"1,015","1,545","2,360","1,004","4,031","3,385","1,071","1,227","2,972","2,582","4,083"
2021년12월_계_20~29세,"44,515",741,430,"1,059",140,117,201,67,57,97,196,"2,259",392,79,306,85,131,"4,354","1,388","1,098","1,767","2,828","3,647","1,457","3,252","4,044","1,551","1,481","2,297","5,633","3,361"
2021년12월_계_30~39세,"40,721",872,380,"1,736",119,119,162,65,74,61,156,"2,342",353,55,223,44,96,"2,720","1,092",857,"1,213","1,947","2,427","1,349","3,541","2,914","1,134","1,075","2,330","4,368","6,897"
2021년12월_계_40~49세,"53,267","1,008",640,"1,222",172,134,260,93,139,132,244,"3,622",625,95,397,88,197,"3,871","1,481","1,287","1,773","2,659","3,469","1,672","5,294","4,480","1,573","1,698","4,041","4,129","6,772"
2021년12월_계_50~59세,"57,288","1,354",680,"1,292",353,332,484,254,205,234,558,"3,386",865,276,746,177,384,"4,582","1,676","1,837","2,551","3,543","4,889","2,018","4,184","5,147","2,010","2,283","3,267","4,081","3,640"
2021년12월_계_60~69세,"48,836","1,448",591,"1,159",503,494,528,455,371,316,759,"2,632",859,392,"1,031",258,561,"4,267","1,886","2,453","2,573","3,311","3,775","1,918","2,050","3,161","1,998","2,025","2,328","2,900","1,834"
2021년12월_계_70~79세,"25,856",818,312,473,394,296,354,294,293,248,561,"1,227",546,323,561,156,335,"2,707","1,107","1,688","1,632","1,808","1,625",986,876,"1,380","1,036",998,"1,004","1,282",536
2021년12월_계_80~89세,"13,220",486,185,267,312,255,266,249,235,196,474,629,334,258,358,141,310,"1,312",510,770,696,713,659,369,367,775,534,400,445,526,189
2021년12월_계_90~99세,"1,860",92,29,48,58,40,31,38,33,37,68,73,50,39,60,20,37,160,90,86,102,70,82,47,49,128,71,58,56,71,37
2021년12월_계_100세 이상,54,2,1,2,2,1,1,0,1,0,2,0,1,1,3,2,2,9,1,1,1,1,2,1,5,2,4,3,1,0,2
2021년12월_남_총인구수,"171,601","4,083","2,019","4,480","1,039",924,"1,249",795,725,714,"1,594","10,479","2,314",779,"1,958",497,"1,066","13,690","5,087","5,323","6,822","9,557","12,079","5,835","13,572","13,086","5,483","5,851","9,999","14,188","16,314"
2021년12월_남_연령구간인구수,"171,601","4,083","2,019","4,480","1,039",924,"1,249",795,725,714,"1,594","10,479","2,314",779,"1,958",497,"1,066","13,690","5,087","5,323","6,822","9,557","12,079","5,835","13,572","13,086","5,483","5,851","9,999","14,188","16,314"
2021년12월_남_0~9세,"13,872",326,182,486,16,23,46,16,13,16,30,"1,067",106,9,62,11,28,785,204,167,275,436,662,327,"1,717",985,326,329,"1,137","1,284","2,801"
2021년12월_남_10~19세,"18,251",349,234,273,51,21,97,29,24,31,65,"1,442",202,27,88,19,47,"1,343",360,353,537,804,"1,270",484,"2,278","1,739",555,699,"1,430","1,334","2,066"
2021년12월_남_20~29세,"24,457",407,230,601,88,67,119,43,34,63,127,"1,283",227,48,162,52,76,"2,378",721,603,928,"1,540","2,051",817,"1,819","2,190",802,851,"1,230","3,201","1,699"
2021년12월_남_30~39세,"21,008",458,183,931,67,68,86,46,43,37,98,"1,194",180,28,126,26,46,"1,470",608,493,659,"1,081","1,317",748,"1,623","1,454",587,557,"1,068","2,373","3,353"
2021년12월_남_40~49세,"26,502",550,315,667,111,86,145,61,98,86,162,"1,734",334,68,224,50,131,"1,914",800,725,989,"1,368","1,694",895,"2,481","1,949",749,793,"1,888","2,015","3,420"
2021년12월_남_50~59세,"28,316",712,353,610,194,188,260,158,126,136,323,"1,669",467,166,380,98,227,"2,221",834,968,"1,298","1,703","2,340","1,021","2,114","2,408",917,"1,080","1,603","1,956","1,786"
2021년12월_남_60~69세,"23,308",770,309,599,265,251,277,234,182,166,381,"1,305",456,212,531,137,285,"1,921",873,"1,061","1,166","1,507","1,786",936,"1,037","1,530",864,946,"1,092","1,349",880
2021년12월_남_70~79세,"11,348",365,153,232,155,133,148,135,139,121,262,557,235,146,250,67,142,"1,152",481,711,710,824,744,453,382,553,454,467,412,511,254
2021년12월_남_80~89세,"4,184",131,54,74,84,76,64,64,60,52,135,219,94,68,122,33,79,464,185,225,239,280,203,143,113,252,214,118,130,158,51
2021년12월_남_90~99세,348,15,6,7,8,11,6,9,6,6,11,9,13,7,12,4,5,40,21,17,21,14,11,11,6,26,15,11,9,7,4
2021년12월_남_100세 이상,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0
2021년12월_여_총인구수,"175,496","3,976","2,001","4,292","1,145",948,"1,308",786,753,716,"1,594","10,424","2,324",800,"2,024",539,"1,119","14,182","5,213","5,691","7,001","9,754","12,073","5,657","13,269","14,287","6,119","6,024","11,006","13,795","16,676"
2021년12월_여_연령구간인구수,"175,496","3,976","2,001","4,292","1,145",948,"1,308",786,753,716,"1,594","10,424","2,324",800,"2,024",539,"1,119","14,182","5,213","5,691","7,001","9,754","12,073","5,657","13,269","14,287","6,119","6,024","11,006","13,795","16,676"
