카테고리,경상북도,경상북도 포항시,경상북도 포항시 남구,경상북도 포항시 북구,경상북도 경주시,경상북도 김천시,경상북도 안동시,경상북도 구미시,경상북도 영주시,경상북도 영천시,경상북도 상주시,경상북도 문경시,경상북도 경산시,경상북도 군위군,경상북도 의성군,경상북도 청송군,경상북도 영양군,경상북도 영덕군,경상북도 청도군,경상북도 고령군,경상북도 성주군,경상북도 칠곡군,경상북도 예천군,경상북도 봉화군,경상북도 울진군,경상북도 울릉군
2021년03월_여_60~69세,"210,300","40,961","18,881","22,080","21,209","11,432","13,478","19,884","9,730","9,454","9,473","7,063","18,228","2,572","5,946","2,803","1,738","3,900","4,851","3,022","4,522","6,796","4,799","3,335","4,266",838
2021년03월_여_70~79세,"133,496","19,896","9,098","10,798","13,621","7,525","9,132","8,961","6,480","6,986","7,087","5,222","10,871","2,137","4,982","2,226","1,502","3,489","3,610","2,290","3,115","4,321","3,713","2,573","3,191",566
2021년03월_여_80~89세,"92,195","10,532","4,642","5,890","9,026","5,525","6,460","5,658","4,511","4,746","5,821","3,821","6,196","1,747","4,167","1,640","1,159","2,650","2,923","1,791","2,387","3,023","3,332","2,105","2,666",309
2021년03월_여_90~99세,"15,390","1,813",763,"1,050","1,417",989,"1,165",959,824,619,"1,076",663,899,266,645,254,204,437,499,246,391,476,543,391,556,58
2021년03월_여_100세 이상,595,59,30,29,51,28,50,37,42,20,37,46,26,12,28,13,15,19,9,5,10,17,23,26,13,9
2021년04월_계_총인구수,"2,635,896","504,103","231,264","272,839","252,869","140,665","158,210","414,730","102,703","102,529","96,793","71,800","264,722","23,063","51,380","24,904","16,516","35,962","42,085","31,133","43,118","114,297","55,716","31,236","48,327","9,035"
2021년04월_계_연령구간인구수,"2,635,896","504,103","231,264","272,839","252,869","140,665","158,210","414,730","102,703","102,529","96,793","71,800","264,722","23,063","51,380","24,904","16,516","35,962","42,085","31,133","43,118","114,297","55,716","31,236","48,327","9,035"
2021년04월_계_0~9세,"185,360","38,829","17,106","21,723","15,976","10,199","10,421","40,337","5,944","5,689","5,090","3,983","20,069",650,"1,870",959,715,"1,567","1,462","1,383","1,885","9,222","4,564","1,330","2,824",392
2021년04월_계_10~19세,"224,452","46,513","21,163","25,350","20,589","12,441","13,564","44,394","8,779","6,744","7,503","5,636","22,705",936,"2,227","1,177",920,"2,056","2,258","1,982","2,209","11,439","4,414","1,857","3,664",445
2021년04월_계_20~29세,"281,555","56,854","26,668","30,186","26,372","14,551","16,544","55,856","9,591","10,157","7,863","6,326","36,206","1,449","3,063","1,655","1,121","2,342","2,745","2,451","3,369","11,825","4,097","1,911","4,383",824
2021년04월_계_30~39세,"286,646","58,849","26,601","32,248","25,061","14,871","15,345","64,745","8,384","9,374","7,285","5,647","32,901","1,262","3,129","1,661","1,011","2,337","2,692","2,192","3,220","14,361","5,413","1,874","4,181",851
2021년04월_계_40~49세,"381,057","77,102","35,699","41,403","36,451","19,329","21,956","72,787","13,692","12,582","11,328","8,727","41,514","2,093","4,616","2,340","1,658","3,794","4,361","3,746","4,651","20,641","7,160","3,163","6,110","1,256"
2021년04월_계_50~59세,"456,550","89,531","41,115","48,416","46,652","23,647","26,083","69,882","17,601","18,239","16,576","11,986","45,023","4,209","8,520","4,668","2,908","6,083","7,166","5,828","8,298","19,701","7,971","5,657","8,510","1,811"
2021년04월_계_60~69세,"420,500","80,732","37,498","43,234","42,083","22,704","26,279","41,166","18,803","19,161","18,747","13,756","35,958","5,490","12,027","5,595","3,540","7,524","9,764","6,412","9,603","14,286","9,637","6,959","8,485","1,789"
2021년04월_계_70~79세,"241,463","37,543","17,489","20,054","24,634","13,332","16,523","16,079","11,797","12,645","12,483","9,169","19,668","3,979","8,841","3,981","2,633","5,819","6,678","4,114","5,849","7,663","6,701","4,667","5,606","1,059"
2021년04월_계_80~89세,"138,128","15,860","6,975","8,885","13,223","8,287","9,929","8,250","7,003","7,095","8,537","5,681","9,482","2,647","6,231","2,532","1,727","3,887","4,323","2,688","3,520","4,504","5,062","3,268","3,879",513
2021년04월_계_90~99세,"19,467","2,216",909,"1,307","1,762","1,274","1,502","1,194","1,057",818,"1,340",829,"1,164",336,826,320,265,531,625,329,503,635,673,519,668,81
2021년04월_계_100세 이상,718,74,41,33,66,30,64,40,52,25,41,60,32,12,30,16,18,22,11,8,11,20,24,31,17,14
2021년04월_남_총인구수,"1,328,240","255,122","119,459","135,663","126,589","70,614","78,279","213,007","50,952","52,216","47,438","35,256","133,303","11,789","25,127","12,433","8,183","17,031","20,707","15,978","22,314","59,540","27,393","15,746","24,262","4,961"
2021년04월_남_연령구간인구수,"1,328,240","255,122","119,459","135,663","126,589","70,614","78,279","213,007","50,952","52,216","47,438","35,256","133,303","11,789","25,127","12,433","8,183","17,031","20,707","15,978","22,314","59,540","27,393","15,746","24,262","4,961"
2021년04월_남_0~9세,"95,529","20,124","8,855","11,269","8,167","5,270","5,455","20,772","3,081","2,890","2,634","2,065","10,229",349,984,497,375,783,760,715,952,"4,773","2,311",679,"1,463",201
2021년04월_남_10~19세,"117,953","24,436","11,146","13,290","10,753","6,764","7,076","23,137","4,617","3,648","3,935","3,060","11,749",515,"1,152",620,474,"1,047","1,149","1,055","1,221","6,020","2,349",979,"1,970",227
2021년04월_남_20~29세,"159,722","32,717","15,844","16,873","14,877","8,155","9,050","31,086","5,621","6,095","4,571","3,591","19,877",884,"1,764","1,011",654,"1,354","1,620","1,432","2,030","6,733","2,314","1,151","2,629",506
2021년04월_남_30~39세,"153,072","31,203","14,428","16,775","13,374","7,834","7,976","34,569","4,486","5,091","3,914","2,971","17,697",717,"1,747",964,551,"1,221","1,453","1,199","1,749","7,801","2,723","1,027","2,284",521
2021년04월_남_40~49세,"198,630","38,793","18,445","20,348","18,982","10,178","11,410","36,748","7,077","6,913","6,002","4,678","21,258","1,229","2,701","1,343",970,"2,088","2,420","2,102","2,777","11,124","3,876","1,841","3,352",768
2021년04월_남_50~59세,"236,526","45,004","21,395","23,609","24,125","12,362","13,388","35,641","9,021","9,725","8,784","6,219","22,621","2,375","4,619","2,494","1,600","3,262","3,820","3,301","4,547","10,665","4,178","3,064","4,643","1,068"
2021년04월_남_60~69세,"208,998","39,536","18,493","21,043","20,770","11,197","12,739","21,142","9,011","9,662","9,214","6,686","17,589","2,902","6,044","2,801","1,788","3,614","4,914","3,367","5,057","7,438","4,796","3,612","4,174",945
2021년04월_남_70~79세,"108,186","17,629","8,381","9,248","11,004","5,845","7,394","7,105","5,341","5,675","5,424","3,972","8,780","1,850","3,876","1,754","1,141","2,357","3,057","1,837","2,732","3,360","3,012","2,115","2,432",494
2021년04월_남_80~89세,"45,560","5,273","2,318","2,955","4,188","2,735","3,455","2,582","2,466","2,322","2,705","1,831","3,245",899,"2,052",888,563,"1,208","1,384",890,"1,139","1,473","1,708","1,148","1,202",204
2021년04월_남_90~99세,"3,943",392,144,248,334,272,324,222,222,190,251,168,252,68,184,58,64,94,129,77,109,151,124,126,110,22
2021년04월_남_100세 이상,121,15,10,5,15,2,12,3,9,5,4,15,6,1,4,3,3,3,1,3,1,2,2,4,3,5
2021년04월_여_총인구수,"1,307,656","248,981","111,805","137,176","126,280","70,051","79,931","201,723","51,751","50,313","49,355","36,544","131,419","11,274","26,253","12,471","8,333","18,931","21,378","15,155","20,804","54,757","28,323","15,490","24,065","4,074"
2021년04월_여_연령구간인구수,"1,307,656","248,981","111,805","137,176","126,280","70,051","79,931","201,723","51,751","50,313","49,355","36,544","131,419","11,274","26,253","12,471","8,333","18,931","21,378","15,155","20,804","54,757","28,323","15,490","24,065","4,074"
2021년04월_여_0~9세,"89,831","18,705","8,251","10,454","7,809","4,929","4,966","19,565","2,863","2,799","2,456","1,918","9,840",301,886,462,340,784,702,668,933,"4,449","2,253",651,"1,361",191
2021년04월_여_10~19세,"106,499","22,077","10,017","12,060","9,836","5,677","6,488","21,257","4,162","3,096","3,568","2,576","10,956",421,"1,075",557,446,"1,009","1,109",927,988,"5,419","2,065",878,"1,694",218
2021년04월_여_20~29세,"121,833","24,137","10,824","13,313","11,495","6,396","7,494","24,770","3,970","4,062","3,292","2,735","16,329",565,"1,299",644,467,988,"1,125","1,019","1,339","5,092","1,783",760,"1,754",318
2021년04월_여_30~39세,"133,574","27,646","12,173","15,473","11,687","7,037","7,369","30,176","3,898","4,283","3,371","2,676","15,204",545,"1,382",697,460,"1,116","1,239",993,"1,471","6,560","2,690",847,"1,897",330
2021년04월_여_40~49세,"182,427","38,309","17,254","21,055","17,469","9,151","10,546","36,039","6,615","5,669","5,326","4,049","20,256",864,"1,915",997,688,"1,706","1,941","1,644","1,874","9,517","3,284","1,322","2,758",488
2021년04월_여_50~59세,"220,024","44,527","19,720","24,807","22,527","11,285","12,695","34,241","8,580","8,514","7,792","5,767","22,402","1,834","3,901","2,174","1,308","2,821","3,346","2,527","3,751","9,036","3,793","2,593","3,867",743
2021년04월_여_60~69세,"211,502","41,196","19,005","22,191","21,313","11,507","13,540","20,024","9,792","9,499","9,533","7,070","18,369","2,588","5,983","2,794","1,752","3,910","4,850","3,045","4,546","6,848","4,841","3,347","4,311",844
2021년04월_여_70~79세,"133,277","19,914","9,108","10,806","13,630","7,487","9,129","8,974","6,456","6,970","7,059","5,197","10,888","2,129","4,965","2,227","1,492","3,462","3,621","2,277","3,117","4,303","3,689","2,552","3,174",565
2021년04월_여_80~89세,"92,568","10,587","4,657","5,930","9,035","5,552","6,474","5,668","4,537","4,773","5,832","3,850","6,237","1,748","4,179","1,644","1,164","2,679","2,939","1,798","2,381","3,031","3,354","2,120","2,677",309
2021년04월_여_90~99세,"15,524","1,824",765,"1,059","1,428","1,002","1,178",972,835,628,"1,089",661,912,268,642,262,201,437,496,252,394,484,549,393,558,59
2021년04월_여_100세 이상,597,59,31,28,51,28,52,37,43,20,37,45,26,11,26,13,15,19,10,5,10,18,22,27,14,9
2021년05월_계_총인구수,"2,633,592","503,580","231,084","272,496","252,830","140,629","157,882","414,525","102,506","102,194","96,337","71,591","265,888","22,942","51,161","24,825","16,494","35,912","41,952","31,024","43,004","114,029","55,800","31,142","48,313","9,032"
2021년05월_계_연령구간인구수,"2,633,592","503,580","231,084","272,496","252,830","140,629","157,882","414,525","102,506","102,194","96,337","71,591","265,888","22,942","51,161","24,825","16,494","35,912","41,952","31,024","43,004","114,029","55,800","31,142","48,313","9,032"
2021년05월_계_0~9세,"184,571","38,629","17,031","21,598","15,904","10,178","10,371","40,140","5,920","5,673","5,062","3,954","20,035",639,"1,864",952,714,"1,566","1,455","1,383","1,881","9,166","4,566","1,312","2,816",391
2021년05월_계_10~19세,"224,023","46,432","21,110","25,322","20,516","12,396","13,523","44,353","8,721","6,722","7,462","5,587","22,809",927,"2,225","1,177",914,"2,053","2,256","1,973","2,189","11,415","4,421","1,854","3,650",448
2021년05월_계_20~29세,"281,517","56,876","26,687","30,189","26,317","14,532","16,546","55,827","9,622","10,122","7,872","6,295","36,357","1,439","3,045","1,640","1,118","2,344","2,739","2,434","3,364","11,811","4,115","1,905","4,377",820
2021년05월_계_30~39세,"285,527","58,610","26,535","32,075","25,010","14,771","15,276","64,505","8,322","9,282","7,218","5,594","33,018","1,249","3,122","1,634","1,005","2,315","2,640","2,188","3,193","14,286","5,413","1,860","4,166",850
2021년05월_계_40~49세,"379,683","76,877","35,591","41,286","36,329","19,287","21,856","72,671","13,590","12,488","11,201","8,649","41,539","2,076","4,553","2,321","1,653","3,775","4,314","3,687","4,601","20,566","7,161","3,134","6,102","1,253"
2021년05월_계_50~59세,"455,782","89,344","41,057","48,287","46,695","23,649","25,943","69,903","17,552","18,152","16,438","11,943","45,304","4,143","8,414","4,626","2,893","6,053","7,114","5,795","8,231","19,708","7,975","5,611","8,494","1,802"
2021년05월_계_60~69세,"422,381","81,097","37,637","43,460","42,250","22,837","26,395","41,496","18,875","19,185","18,770","13,799","36,305","5,483","12,005","5,622","3,556","7,545","9,790","6,443","9,640","14,308","9,656","6,987","8,540","1,797"
2021년05월_계_70~79세,"241,308","37,525","17,497","20,028","24,688","13,349","16,493","16,119","11,739","12,615","12,398","9,164","19,738","3,986","8,846","3,971","2,619","5,795","6,677","4,094","5,855","7,623","6,725","4,655","5,573","1,061"
2021년05월_계_80~89세,"138,556","15,900","6,981","8,919","13,268","8,319","9,949","8,267","7,040","7,106","8,542","5,703","9,579","2,653","6,229","2,544","1,741","3,900","4,332","2,687","3,539","4,486","5,065","3,289","3,906",512
2021년05월_계_90~99세,"19,559","2,221",919,"1,302","1,786","1,280","1,481","1,205","1,075",826,"1,337",842,"1,172",333,829,322,263,545,624,332,502,638,680,510,672,84
2021년05월_계_100세 이상,685,69,39,30,67,31,49,39,50,23,37,61,32,14,29,16,18,21,11,8,9,22,23,25,17,14
2021년05월_남_총인구수,"1,327,307","254,933","119,382","135,551","126,552","70,590","78,167","212,907","50,878","52,047","47,254","35,175","133,807","11,737","25,048","12,380","8,187","17,021","20,642","15,939","22,260","59,450","27,416","15,702","24,252","4,963"
2021년05월_남_연령구간인구수,"1,327,307","254,933","119,382","135,551","126,552","70,590","78,167","212,907","50,878","52,047","47,254","35,175","133,807","11,737","25,048","12,380","8,187","17,021","20,642","15,939","22,260","59,450","27,416","15,702","24,252","4,963"
2021년05월_남_0~9세,"95,037","20,023","8,820","11,203","8,126","5,261","5,430","20,627","3,072","2,877","2,624","2,045","10,199",342,984,491,374,780,752,714,941,"4,743","2,307",671,"1,455",199
2021년05월_남_10~19세,"117,709","24,374","11,114","13,260","10,711","6,743","7,054","23,143","4,569","3,637","3,911","3,046","11,788",507,"1,152",624,470,"1,043","1,155","1,052","1,213","6,005","2,345",976,"1,962",229
2021년05월_남_20~29세,"159,701","32,757","15,858","16,899","14,859","8,146","9,077","31,115","5,637","6,049","4,566","3,571","19,905",878,"1,764",995,655,"1,365","1,606","1,416","2,027","6,733","2,313","1,147","2,618",502
2021년05월_남_30~39세,"152,564","31,117","14,411","16,706","13,329","7,782","7,955","34,421","4,458","5,044","3,879","2,954","17,778",717,"1,745",950,550,"1,212","1,422","1,200","1,728","7,782","2,719","1,020","2,280",522
2021년05월_남_40~49세,"197,873","38,711","18,406","20,305","18,909","10,149","11,336","36,668","7,020","6,863","5,944","4,636","21,285","1,219","2,666","1,322",974,"2,071","2,387","2,076","2,747","11,072","3,880","1,827","3,344",767
2021년05월_남_50~59세,"236,333","44,944","21,383","23,561","24,162","12,363","13,342","35,667","9,015","9,703","8,726","6,208","22,722","2,340","4,567","2,474","1,597","3,264","3,810","3,294","4,532","10,673","4,184","3,041","4,640","1,065"
2021년05월_남_60~69세,"210,066","39,692","18,553","21,139","20,840","11,271","12,808","21,290","9,056","9,698","9,242","6,716","17,776","2,908","6,050","2,819","1,791","3,621","4,943","3,390","5,073","7,473","4,814","3,629","4,213",953
2021년05월_남_70~79세,"108,264","17,620","8,362","9,258","11,053","5,859","7,393","7,154","5,329","5,665","5,397","3,973","8,809","1,853","3,889","1,754","1,143","2,347","3,057","1,834","2,739","3,344","3,017","2,114","2,427",494
2021년05월_남_80~89세,"45,692","5,300","2,326","2,974","4,205","2,739","3,448","2,591","2,486","2,315","2,714","1,839","3,283",902,"2,042",889,566,"1,218","1,382",884,"1,152","1,474","1,706","1,153","1,199",205
2021년05월_남_90~99세,"3,956",381,139,242,343,275,314,228,227,191,248,171,256,70,186,59,64,97,127,76,108,149,129,123,112,22
2021년05월_남_100세 이상,112,14,10,4,15,2,10,3,9,5,3,16,6,1,3,3,3,3,1,3,0,2,2,1,2,5
2021년05월_여_총인구수,"1,306,285","248,647","111,702","136,945","126,278","70,039","79,715","201,618","51,628","50,147","49,083","36,416","132,081","11,205","26,113","12,445","8,307","18,891","21,310","15,085","20,744","54,579","28,384","15,440","24,061","4,069"
2021년05월_여_연령구간인구수,"1,306,285","248,647","111,702","136,945","126,278","70,039","79,715","201,618","51,628","50,147","49,083","36,416","132,081","11,205","26,113","12,445","8,307","18,891","21,310","15,085","20,744","54,579","28,384","15,440","24,061","4,069"
2021년05월_여_0~9세,"89,534","18,606","8,211","10,395","7,778","4,917","4,941","19,513","2,848","2,796","2,438","1,909","9,836",297,880,461,340,786,703,669,940,"4,423","2,259",641,"1,361",192
2021년05월_여_10~19세,"106,314","22,058","9,996","12,062","9,805","5,653","6,469","21,210","4,152","3,085","3,551","2,541","11,021",420,"1,073",553,444,"1,010","1,101",921,976,"5,410","2,076",878,"1,688",219
2021년05월_여_20~29세,"121,816","24,119","10,829","13,290","11,458","6,386","7,469","24,712","3,985","4,073","3,306","2,724","16,452",561,"1,281",645,463,979,"1,133","1,018","1,337","5,078","1,802",758,"1,759",318
2021년05월_여_30~39세,"132,963","27,493","12,124","15,369","11,681","6,989","7,321","30,084","3,864","4,238","3,339","2,640","15,240",532,"1,377",684,455,"1,103","1,218",988,"1,465","6,504","2,694",840,"1,886",328
2021년05월_여_40~49세,"181,810","38,166","17,185","20,981","17,420","9,138","10,520","36,003","6,570","5,625","5,257","4,013","20,254",857,"1,887",999,679,"1,704","1,927","1,611","1,854","9,494","3,281","1,307","2,758",486
