카테고리,서울특별시 송파구,서울특별시 송파구 풍납1동,서울특별시 송파구 풍납2동,서울특별시 송파구 거여1동,서울특별시 송파구 거여2동,서울특별시 송파구 마천1동,서울특별시 송파구 마천2동,서울특별시 송파구 방이1동,서울특별시 송파구 방이2동,서울특별시 송파구 오륜동,서울특별시 송파구 오금동,서울특별시 송파구 송파1동,서울특별시 송파구 송파2동,서울특별시 송파구 석촌동,서울특별시 송파구 삼전동,서울특별시 송파구 가락본동,서울특별시 송파구 가락1동,서울특별시 송파구 가락2동,서울특별시 송파구 문정1동,서울특별시 송파구 문정2동,서울특별시 송파구 장지동,서울특별시 송파구 위례동,서울특별시 송파구 잠실본동,서울특별시 송파구 잠실2동,서울특별시 송파구 잠실3동,서울특별시 송파구 잠실4동,서울특별시 송파구 잠실6동,서울특별시 송파구 잠실7동
2021년05월_계_30~39세,"107,745","1,849","4,180","1,726","2,692","2,168","2,232","2,242","6,076","1,688","5,545","5,319","2,853","6,888","6,538","4,686","5,040","4,744","3,493","7,454","4,695","5,416","6,094","3,797","4,227","2,914","2,213",976
2021년05월_계_40~49세,"107,671","1,889","4,016","1,831","2,950","2,746","2,703","2,567","3,663","3,261","5,707","3,468","3,061","4,825","5,082","3,832","4,403","5,582","2,879","4,346","4,700","6,531","4,394","8,557","6,196","4,353","2,782","1,347"
2021년05월_계_50~59세,"101,448","2,304","3,635","2,292","3,298","3,550","3,635","2,679","3,613","3,140","6,789","3,399","3,148","4,669","4,466","4,660","3,978","5,228","3,322","3,510","4,814","3,818","4,087","4,955","5,212","2,951","2,628","1,668"
2021년05월_계_60~69세,"85,761","2,481","3,321","1,969","2,820","3,279","3,456","2,003","3,216","2,519","5,750","3,072","2,715","3,957","3,726","3,750","3,488","4,155","2,981","3,175","3,865","2,563","3,449","2,939","4,723","2,465","2,455","1,469"
2021년05월_계_70~79세,"40,597","1,190","1,618","1,049","1,563","1,898","1,732",858,"1,513","1,069","2,527","1,473","1,156","1,994","1,734","1,541","1,402","1,698","1,224","1,627","1,738","1,081","1,617","1,595","2,484","1,166","1,149",901
2021년05월_계_80~89세,"14,379",455,566,380,562,721,705,366,486,374,"1,021",494,408,643,551,584,331,658,409,690,670,356,515,485,719,366,450,414
2021년05월_계_90~99세,"2,478",63,83,54,105,95,102,65,71,95,204,77,80,93,107,87,70,108,73,115,145,96,75,66,132,68,82,67
2021년05월_계_100세 이상,112,1,2,3,5,2,3,6,3,1,13,0,5,7,7,3,3,6,5,6,5,5,5,2,4,1,5,4
2021년05월_남_총인구수,"317,981","6,570","11,967","6,446","9,347","9,850","9,749","7,642","12,309","8,967","18,844","11,397","9,352","15,252","14,599","13,191","13,281","16,069","10,047","13,461","14,315","15,704","13,320","16,998","16,518","10,264","7,989","4,533"
2021년05월_남_연령구간인구수,"317,981","6,570","11,967","6,446","9,347","9,850","9,749","7,642","12,309","8,967","18,844","11,397","9,352","15,252","14,599","13,191","13,281","16,069","10,047","13,461","14,315","15,704","13,320","16,998","16,518","10,264","7,989","4,533"
2021년05월_남_0~9세,"25,152",376,987,332,688,458,428,495,616,692,"1,427",609,785,779,761,796,"1,680","1,330",673,812,"1,152","2,571",613,"2,036","1,658","1,400",696,302
2021년05월_남_10~19세,"29,698",436,"1,004",491,807,811,682,837,668,"1,481","1,645",675,901,917,"1,042",951,"1,115","1,834",775,735,"1,388","2,131",868,"2,925","2,044","1,239",872,424
2021년05월_남_20~29세,"43,945",872,"1,694",977,"1,148","1,216","1,305","1,236","2,197","1,141","2,833","2,010","1,270","2,514","2,372","2,010","1,633","2,261","1,582","2,000","2,015","1,542","2,202","1,564","1,811",976,958,606
2021년05월_남_30~39세,"51,541",958,"1,983",912,"1,369","1,199","1,219","1,086","2,925",707,"2,729","2,592","1,340","3,326","3,185","2,386","2,352","2,298","1,805","3,415","2,355","2,482","2,986","1,523","1,792","1,201",974,442
2021년05월_남_40~49세,"51,907",934,"1,933",919,"1,451","1,435","1,427","1,181","1,810","1,430","2,672","1,621","1,473","2,395","2,444","1,896","2,123","2,677","1,402","2,101","2,317","3,290","2,139","3,981","2,864","2,112","1,291",589
2021년05월_남_50~59세,"49,219","1,122","1,773","1,160","1,600","1,905","1,869","1,256","1,692","1,550","3,162","1,547","1,523","2,261","2,093","2,267","1,873","2,552","1,544","1,715","2,215","1,878","1,926","2,681","2,572","1,449","1,222",812
2021년05월_남_60~69세,"40,416","1,131","1,571",958,"1,330","1,640","1,726",945,"1,459","1,200","2,721","1,402","1,272","1,828","1,657","1,859","1,654","1,990","1,466","1,493","1,835","1,158","1,580","1,331","2,192","1,146","1,185",687
2021년05월_남_70~79세,"19,830",549,780,529,734,900,788,455,721,591,"1,254",697,613,920,833,754,709,849,617,835,802,540,771,741,"1,244",581,567,456
2021년05월_남_80~89세,"5,661",171,223,153,203,258,293,133,198,150,355,220,161,285,189,244,126,249,165,313,213,103,210,205,310,145,190,196
2021년05월_남_90~99세,587,20,18,13,17,28,12,18,21,24,43,24,14,26,22,26,16,28,17,39,23,9,24,11,29,15,31,19
2021년05월_남_100세 이상,25,1,1,2,0,0,0,0,2,1,3,0,0,1,1,2,0,1,1,3,0,0,1,0,2,0,3,0
2021년05월_여_총인구수,"341,465","6,834","13,212","6,265","9,696","9,395","9,428","8,222","14,056","9,312","19,999","12,948","10,138","16,709","16,351","13,471","14,122","16,604","10,275","15,726","15,329","16,588","14,941","18,486","18,188","11,116","8,905","5,149"
2021년05월_여_연령구간인구수,"341,465","6,834","13,212","6,265","9,696","9,395","9,428","8,222","14,056","9,312","19,999","12,948","10,138","16,709","16,351","13,471","14,122","16,604","10,275","15,726","15,329","16,588","14,941","18,486","18,188","11,116","8,905","5,149"
2021년05월_여_0~9세,"23,680",290,917,288,640,429,437,527,532,578,"1,344",567,732,763,732,777,"1,441","1,205",620,825,"1,130","2,520",614,"1,945","1,534","1,305",718,270
2021년05월_여_10~19세,"28,339",414,"1,000",455,692,768,640,801,571,"1,211","1,435",689,929,931,930,885,"1,164","1,617",704,702,"1,303","2,135",855,"2,906","2,004","1,160",850,588
2021년05월_여_20~29세,"48,441",784,"2,156",864,"1,073","1,104","1,117","1,182","3,140","1,029","2,603","2,493","1,447","2,981","2,902","2,100","1,655","2,247","1,582","3,190","2,024","1,527","2,873","1,712","1,958","1,016","1,036",646
2021년05월_여_30~39세,"56,204",891,"2,197",814,"1,323",969,"1,013","1,156","3,151",981,"2,816","2,727","1,513","3,562","3,353","2,300","2,688","2,446","1,688","4,039","2,340","2,934","3,108","2,274","2,435","1,713","1,239",534
2021년05월_여_40~49세,"55,764",955,"2,083",912,"1,499","1,311","1,276","1,386","1,853","1,831","3,035","1,847","1,588","2,430","2,638","1,936","2,280","2,905","1,477","2,245","2,383","3,241","2,255","4,576","3,332","2,241","1,491",758
2021년05월_여_50~59세,"52,229","1,182","1,862","1,132","1,698","1,645","1,766","1,423","1,921","1,590","3,627","1,852","1,625","2,408","2,373","2,393","2,105","2,676","1,778","1,795","2,599","1,940","2,161","2,274","2,640","1,502","1,406",856
2021년05월_여_60~69세,"45,345","1,350","1,750","1,011","1,490","1,639","1,730","1,058","1,757","1,319","3,029","1,670","1,443","2,129","2,069","1,891","1,834","2,165","1,515","1,682","2,030","1,405","1,869","1,608","2,531","1,319","1,270",782
2021년05월_여_70~79세,"20,767",641,838,520,829,998,944,403,792,478,"1,273",776,543,"1,074",901,787,693,849,607,792,936,541,846,854,"1,240",585,582,445
2021년05월_여_80~89세,"8,718",284,343,227,359,463,412,233,288,224,666,274,247,358,362,340,205,409,244,377,457,253,305,280,409,221,260,218
2021년05월_여_90~99세,"1,891",43,65,41,88,67,90,47,50,71,161,53,66,67,85,61,54,80,56,76,122,87,51,55,103,53,51,48
2021년05월_여_100세 이상,87,0,1,1,5,2,3,6,1,0,10,0,5,6,6,1,3,5,4,3,5,5,4,2,2,1,2,4
2021년06월_계_총인구수,"658,670","13,337","25,157","12,690","19,012","19,191","19,128","15,835","26,483","18,239","38,814","24,270","19,460","31,968","30,899","26,587","27,403","32,626","20,280","29,157","29,570","32,301","28,258","35,474","34,680","21,332","16,860","9,659"
2021년06월_계_연령구간인구수,"658,670","13,337","25,157","12,690","19,012","19,191","19,128","15,835","26,483","18,239","38,814","24,270","19,460","31,968","30,899","26,587","27,403","32,626","20,280","29,157","29,570","32,301","28,258","35,474","34,680","21,332","16,860","9,659"
2021년06월_계_0~9세,"48,533",661,"1,886",618,"1,315",883,838,"1,007","1,144","1,247","2,750","1,168","1,511","1,538","1,482","1,582","3,104","2,533","1,280","1,643","2,277","5,067","1,216","3,965","3,172","2,682","1,399",565
2021년06월_계_10~19세,"57,871",841,"2,009",940,"1,498","1,564","1,315","1,629","1,246","2,677","3,085","1,338","1,826","1,846","1,971","1,829","2,285","3,437","1,470","1,423","2,677","4,277","1,707","5,819","4,029","2,410","1,725",998
2021년06월_계_20~29세,"92,215","1,647","3,835","1,828","2,235","2,308","2,427","2,411","5,356","2,163","5,406","4,495","2,718","5,495","5,256","4,080","3,288","4,497","3,150","5,183","4,018","3,061","5,087","3,287","3,770","1,973","1,994","1,247"
2021년06월_계_30~39세,"107,398","1,847","4,140","1,733","2,675","2,165","2,216","2,234","6,167","1,676","5,530","5,339","2,831","6,893","6,518","4,659","5,004","4,728","3,478","7,436","4,666","5,360","6,084","3,768","4,187","2,889","2,199",976
2021년06월_계_40~49세,"107,534","1,875","4,030","1,820","2,940","2,741","2,684","2,560","3,656","3,240","5,701","3,438","3,056","4,797","5,090","3,818","4,408","5,569","2,872","4,362","4,701","6,578","4,410","8,535","6,184","4,360","2,767","1,342"
2021년06월_계_50~59세,"101,179","2,280","3,639","2,289","3,276","3,536","3,632","2,674","3,606","3,128","6,768","3,365","3,135","4,678","4,427","4,637","3,970","5,218","3,320","3,480","4,788","3,814","4,070","4,985","5,218","2,947","2,637","1,662"
2021년06월_계_60~69세,"86,178","2,482","3,334","1,984","2,841","3,279","3,467","2,018","3,223","2,553","5,796","3,090","2,728","3,975","3,743","3,763","3,529","4,174","2,997","3,177","3,883","2,590","3,462","2,956","4,747","2,450","2,454","1,483"
2021년06월_계_70~79세,"40,706","1,179","1,625","1,045","1,558","1,889","1,735",862,"1,523","1,084","2,534","1,469","1,162","2,005","1,739","1,543","1,405","1,695","1,220","1,634","1,735","1,098","1,630","1,602","2,509","1,181","1,146",899
2021년06월_계_80~89세,"14,466",463,576,374,568,729,708,370,489,373,"1,026",489,408,643,558,587,339,662,415,697,671,356,513,491,727,369,451,414
2021년06월_계_90~99세,"2,478",61,81,56,102,95,103,64,70,97,205,79,80,91,107,86,68,107,73,116,149,95,74,64,133,70,83,69
2021년06월_계_100세 이상,112,1,2,3,4,2,3,6,3,1,13,0,5,7,8,3,3,6,5,6,5,5,5,2,4,1,5,4
2021년06월_남_총인구수,"317,531","6,537","11,955","6,442","9,331","9,825","9,717","7,620","12,337","8,939","18,825","11,356","9,335","15,263","14,584","13,164","13,284","16,039","10,041","13,438","14,261","15,694","13,340","16,983","16,491","10,249","7,972","4,509"
2021년06월_남_연령구간인구수,"317,531","6,537","11,955","6,442","9,331","9,825","9,717","7,620","12,337","8,939","18,825","11,356","9,335","15,263","14,584","13,164","13,284","16,039","10,041","13,438","14,261","15,694","13,340","16,983","16,491","10,249","7,972","4,509"
2021년06월_남_0~9세,"24,991",371,977,333,686,460,412,486,614,675,"1,420",600,786,776,757,809,"1,665","1,320",668,816,"1,148","2,560",608,"2,021","1,646","1,389",692,296
2021년06월_남_10~19세,"29,587",428,"1,008",484,808,808,678,831,668,"1,478","1,648",659,900,916,"1,043",947,"1,122","1,825",768,720,"1,378","2,136",856,"2,918","2,029","1,248",870,413
2021년06월_남_20~29세,"43,888",867,"1,695",973,"1,150","1,209","1,311","1,233","2,189","1,140","2,815","2,004","1,262","2,527","2,368","1,994","1,631","2,263","1,580","2,014","1,999","1,530","2,217","1,573","1,811",975,959,599
2021년06월_남_30~39세,"51,309",961,"1,949",921,"1,361","1,196","1,208","1,085","2,966",699,"2,717","2,606","1,333","3,326","3,163","2,368","2,333","2,280","1,797","3,390","2,338","2,456","2,987","1,513","1,775","1,176",965,440
2021년06월_남_40~49세,"51,895",932,"1,943",917,"1,446","1,431","1,420","1,169","1,807","1,419","2,688","1,612","1,473","2,374","2,458","1,894","2,133","2,675","1,412","2,110","2,312","3,306","2,155","3,969","2,855","2,116","1,284",585
2021년06월_남_50~59세,"49,060","1,105","1,775","1,156","1,583","1,892","1,863","1,255","1,685","1,543","3,132","1,531","1,509","2,269","2,076","2,262","1,873","2,552","1,537","1,694","2,208","1,883","1,921","2,688","2,577","1,456","1,223",812
2021년06월_남_60~69세,"40,589","1,139","1,578",968,"1,341","1,643","1,725",949,"1,462","1,211","2,744","1,410","1,283","1,834","1,666","1,867","1,673","1,989","1,475","1,494","1,841","1,162","1,590","1,340","2,196","1,131","1,186",692
2021년06월_남_70~79세,"19,865",537,785,525,731,893,793,456,722,599,"1,258",692,612,927,837,748,706,852,619,836,798,550,773,744,"1,253",596,569,454
2021년06월_남_80~89세,"5,731",176,226,150,208,264,295,138,202,151,358,218,163,286,192,247,132,253,167,321,217,102,209,205,318,146,189,198
2021년06월_남_90~99세,591,20,18,13,17,29,12,18,20,23,42,24,14,27,23,26,16,29,17,40,22,9,23,12,29,16,32,20
2021년06월_남_100세 이상,25,1,1,2,0,0,0,0,2,1,3,0,0,1,1,2,0,1,1,3,0,0,1,0,2,0,3,0
2021년06월_여_총인구수,"341,139","6,800","13,202","6,248","9,681","9,366","9,411","8,215","14,146","9,300","19,989","12,914","10,125","16,705","16,315","13,423","14,119","16,587","10,239","15,719","15,309","16,607","14,918","18,491","18,189","11,083","8,888","5,150"
2021년06월_여_연령구간인구수,"341,139","6,800","13,202","6,248","9,681","9,366","9,411","8,215","14,146","9,300","19,989","12,914","10,125","16,705","16,315","13,423","14,119","16,587","10,239","15,719","15,309","16,607","14,918","18,491","18,189","11,083","8,888","5,150"
2021년06월_여_0~9세,"23,542",290,909,285,629,423,426,521,530,572,"1,330",568,725,762,725,773,"1,439","1,213",612,827,"1,129","2,507",608,"1,944","1,526","1,293",707,269
2021년06월_여_10~19세,"28,284",413,"1,001",456,690,756,637,798,578,"1,199","1,437",679,926,930,928,882,"1,163","1,612",702,703,"1,299","2,141",851,"2,901","2,000","1,162",855,585
2021년06월_여_20~29세,"48,327",780,"2,140",855,"1,085","1,099","1,116","1,178","3,167","1,023","2,591","2,491","1,456","2,968","2,888","2,086","1,657","2,234","1,570","3,169","2,019","1,531","2,870","1,714","1,959",998,"1,035",648
2021년06월_여_30~39세,"56,089",886,"2,191",812,"1,314",969,"1,008","1,149","3,201",977,"2,813","2,733","1,498","3,567","3,355","2,291","2,671","2,448","1,681","4,046","2,328","2,904","3,097","2,255","2,412","1,713","1,234",536
2021년06월_여_40~49세,"55,639",943,"2,087",903,"1,494","1,310","1,264","1,391","1,849","1,821","3,013","1,826","1,583","2,423","2,632","1,924","2,275","2,894","1,460","2,252","2,389","3,272","2,255","4,566","3,329","2,244","1,483",757
2021년06월_여_50~59세,"52,119","1,175","1,864","1,133","1,693","1,644","1,769","1,419","1,921","1,585","3,636","1,834","1,626","2,409","2,351","2,375","2,097","2,666","1,783","1,786","2,580","1,931","2,149","2,297","2,641","1,491","1,414",850
2021년06월_여_60~69세,"45,589","1,343","1,756","1,016","1,500","1,636","1,742","1,069","1,761","1,342","3,052","1,680","1,445","2,141","2,077","1,896","1,856","2,185","1,522","1,683","2,042","1,428","1,872","1,616","2,551","1,319","1,268",791
2021년06월_여_70~79세,"20,841",642,840,520,827,996,942,406,801,485,"1,276",777,550,"1,078",902,795,699,843,601,798,937,548,857,858,"1,256",585,577,445
2021년06월_여_80~89세,"8,735",287,350,224,360,465,413,232,287,222,668,271,245,357,366,340,207,409,248,376,454,254,304,286,409,223,262,216
2021년06월_여_90~99세,"1,887",41,63,43,85,66,91,46,50,74,163,55,66,64,84,60,52,78,56,76,127,86,51,52,104,54,51,49
2021년06월_여_100세 이상,87,0,1,1,4,2,3,6,1,0,10,0,5,6,7,1,3,5,4,3,5,5,4,2,2,1,2,4
2021년07월_계_총인구수,"658,093","13,260","25,117","12,683","18,977","19,165","19,080","15,845","26,606","18,202","38,861","24,193","19,434","31,859","30,835","26,564","27,473","32,575","20,233","29,121","29,535","32,367","28,211","35,440","34,651","21,296","16,867","9,643"
2021년07월_계_연령구간인구수,"658,093","13,260","25,117","12,683","18,977","19,165","19,080","15,845","26,606","18,202","38,861","24,193","19,434","31,859","30,835","26,564","27,473","32,575","20,233","29,121","29,535","32,367","28,211","35,440","34,651","21,296","16,867","9,643"
2021년07월_계_0~9세,"48,256",654,"1,879",617,"1,299",874,827,"1,018","1,154","1,237","2,749","1,155","1,514","1,524","1,464","1,580","3,108","2,505","1,276","1,639","2,272","5,024","1,215","3,916","3,144","2,645","1,407",560
2021년07월_계_10~19세,"57,819",833,"1,996",929,"1,490","1,564","1,303","1,619","1,242","2,664","3,081","1,333","1,836","1,838","1,970","1,820","2,302","3,444","1,462","1,418","2,664","4,315","1,694","5,818","4,026","2,425","1,738",995
2021년07월_계_20~29세,"91,991","1,639","3,821","1,815","2,210","2,305","2,420","2,415","5,432","2,149","5,401","4,454","2,688","5,456","5,250","4,057","3,257","4,498","3,148","5,178","4,005","3,075","5,068","3,294","3,768","1,967","1,977","1,244"
2021년07월_계_30~39세,"107,055","1,827","4,127","1,749","2,681","2,158","2,198","2,227","6,185","1,672","5,526","5,345","2,804","6,878","6,497","4,656","4,976","4,693","3,481","7,399","4,661","5,348","6,058","3,739","4,152","2,849","2,202",967
2021년07월_계_40~49세,"107,369","1,865","4,014","1,815","2,936","2,727","2,679","2,543","3,653","3,233","5,691","3,412","3,074","4,787","5,088","3,808","4,446","5,558","2,848","4,364","4,676","6,600","4,411","8,509","6,185","4,350","2,767","1,330"
2021년07월_계_50~59세,"101,179","2,263","3,638","2,289","3,268","3,517","3,606","2,682","3,611","3,122","6,798","3,356","3,122","4,645","4,412","4,628","3,978","5,229","3,320","3,492","4,777","3,819","4,069","5,041","5,222","2,964","2,636","1,675"
2021년07월_계_60~69세,"86,453","2,486","3,348","1,984","2,855","3,290","3,488","2,030","3,248","2,568","5,817","3,084","2,744","3,983","3,735","3,775","3,561","4,177","2,987","3,187","3,910","2,621","3,460","2,944","4,771","2,467","2,453","1,480"
2021년07월_계_70~79세,"40,817","1,173","1,617","1,045","1,563","1,897","1,739",867,"1,517","1,086","2,555","1,480","1,157","1,996","1,745","1,551","1,433","1,697","1,219","1,636","1,749","1,107","1,636","1,614","2,511","1,183","1,142",902
2021년07월_계_80~89세,"14,549",458,591,380,571,736,714,371,492,374,"1,025",496,411,652,559,600,342,659,412,688,667,359,519,500,730,373,455,415
2021년07월_계_90~99세,"2,495",61,84,57,101,95,105,67,70,96,205,78,79,93,108,85,67,109,75,114,149,95,76,62,138,71,84,71
2021년07월_계_100세 이상,110,1,2,3,3,2,1,6,2,1,13,0,5,7,7,4,3,6,5,6,5,4,5,3,4,2,6,4
2021년07월_남_총인구수,"317,209","6,489","11,941","6,429","9,319","9,812","9,701","7,627","12,379","8,923","18,861","11,297","9,327","15,208","14,551","13,171","13,318","16,011","10,015","13,412","14,260","15,717","13,290","16,967","16,477","10,229","7,979","4,499"
2021년07월_남_연령구간인구수,"317,209","6,489","11,941","6,429","9,319","9,812","9,701","7,627","12,379","8,923","18,861","11,297","9,327","15,208","14,551","13,171","13,318","16,011","10,015","13,412","14,260","15,717","13,290","16,967","16,477","10,229","7,979","4,499"
2021년07월_남_0~9세,"24,846",370,965,331,676,458,407,489,623,670,"1,421",588,785,772,752,813,"1,660","1,303",663,822,"1,149","2,540",603,"1,993","1,633","1,369",697,294
