카테고리,전국,서울특별시,부산광역시,대구광역시,인천광역시,광주광역시,대전광역시,울산광역시,세종특별자치시,경기도,강원도,충청북도,충청남도,전라북도,전라남도,경상북도,경상남도,제주특별자치도
2021년04월_여_20~29세,"3,211,643","748,089","204,361","148,167","190,235","99,446","100,460","62,125","18,602","857,829","77,625","87,475","107,742","96,262","87,584","121,833","165,133","38,675"
2021년04월_여_30~39세,"3,294,973","729,462","201,536","138,835","194,059","89,808","91,708","69,721","31,464","920,627","77,898","90,208","121,956","89,926","86,624","133,574","187,022","40,545"
2021년04월_여_40~49세,"4,053,500","761,115","251,556","192,341","235,205","120,574","117,580","91,114","34,478","1,129,442","107,892","115,167","152,584","128,821","119,948","182,427","258,620","54,636"
2021년04월_여_50~59세,"4,256,750","767,373","287,971","215,283","254,752","117,748","120,204","101,939","22,067","1,106,006","128,272","131,160","158,925","143,646","144,520","220,024","282,720","54,140"
2021년04월_여_60~69세,"3,532,245","664,871","283,992","175,063","191,856","87,319","94,921","74,257","15,932","798,241","124,839","115,467","143,960","132,195","137,342","211,502","239,581","40,907"
2021년04월_여_70~79세,"2,025,984","379,652","160,955","98,864","96,460","52,092","49,821","31,951","7,741","418,456","73,977","65,745","93,121","94,885","107,098","133,277","137,059","24,830"
2021년04월_여_80~89세,"1,142,236","171,978","75,691","51,767","51,767","26,274","26,515","15,425","4,815","226,928","47,491","43,812","65,812","61,622","76,574","92,568","87,071","16,126"
2021년04월_여_90~99세,"198,125","30,482","11,620","7,703","9,839","4,721","4,573","2,586",986,"40,406","8,852","7,301","11,249","10,935","13,330","15,524","14,537","3,481"
2021년04월_여_100세 이상,"9,126","2,033",618,407,396,254,165,75,29,"1,821",364,245,435,462,577,597,467,181
2021년05월_계_총인구수,"51,683,025","9,575,355","3,367,334","2,402,940","2,936,382","1,443,154","1,457,161","1,127,175","362,036","13,488,910","1,535,491","1,596,955","2,117,260","1,794,682","1,842,423","2,633,592","3,327,298","674,877"
2021년05월_계_연령구간인구수,"51,683,025","9,575,355","3,367,334","2,402,940","2,936,382","1,443,154","1,457,161","1,127,175","362,036","13,488,910","1,535,491","1,596,955","2,117,260","1,794,682","1,842,423","2,633,592","3,327,298","674,877"
2021년05월_계_0~9세,"3,874,174","605,053","226,629","173,269","222,752","116,808","111,167","95,327","47,074","1,126,119","103,387","120,558","168,278","124,523","128,551","184,571","260,666","59,442"
2021년05월_계_10~19세,"4,746,103","768,326","268,529","221,672","272,047","154,488","144,225","110,728","43,846","1,325,034","135,474","147,489","201,399","172,288","165,018","224,023","321,295","70,222"
2021년05월_계_20~29세,"6,754,283","1,445,718","425,129","316,866","396,381","208,001","211,313","141,607","38,094","1,812,032","177,230","197,119","240,593","209,564","198,363","281,517","372,640","82,116"
2021년05월_계_30~39세,"6,788,072","1,455,366","412,056","289,317","401,434","183,175","191,713","148,396","61,318","1,900,224","163,622","192,514","263,718","185,440","182,218","285,527","390,421","81,613"
2021년05월_계_40~49세,"8,220,344","1,503,313","506,123","378,018","480,455","238,125","233,876","185,524","70,319","2,295,083","220,994","238,517","326,325","264,055","256,081","379,683","531,777","112,076"
2021년05월_계_50~59세,"8,606,589","1,509,933","559,326","421,792","509,592","234,190","239,909","207,212","46,469","2,247,171","264,724","270,172","338,051","298,283","312,594","455,782","577,936","113,453"
2021년05월_계_60~69세,"6,957,802","1,264,139","540,745","335,269","383,139","167,438","185,594","150,619","31,833","1,600,436","250,142","233,727","290,722","262,317","278,221","422,381","479,373","81,707"
2021년05월_계_70~79세,"3,694,633","696,670","294,051","176,065","177,840","93,732","91,503","61,261","14,457","768,097","134,102","119,892","171,113","170,496","191,406","241,308","247,090","45,550"
2021년05월_계_80~89세,"1,774,716","283,490","119,162","80,339","79,701","40,969","41,696","23,300","7,321","359,388","74,025","67,252","101,792","93,082","112,602","138,556","127,635","24,406"
2021년05월_계_90~99세,"255,247","40,827","14,830","9,830","12,508","5,985","5,963","3,116","1,268","53,011","11,329","9,385","14,746","14,093","16,760","19,559","17,947","4,090"
2021년05월_계_100세 이상,"11,062","2,520",754,503,533,243,202,85,37,"2,315",462,330,523,541,609,685,518,202
2021년05월_남_총인구수,"25,775,853","4,654,720","1,648,965","1,184,977","1,470,528","714,101","727,279","579,316","180,778","6,789,327","772,893","809,946","1,081,854","892,833","927,074","1,327,307","1,675,389","338,566"
2021년05월_남_연령구간인구수,"25,775,853","4,654,720","1,648,965","1,184,977","1,470,528","714,101","727,279","579,316","180,778","6,789,327","772,893","809,946","1,081,854","892,833","927,074","1,327,307","1,675,389","338,566"
2021년05월_남_0~9세,"1,986,395","310,505","116,268","88,761","114,400","59,943","57,181","48,966","24,055","576,706","52,931","61,631","86,129","63,920","65,508","95,037","133,891","30,563"
2021년05월_남_10~19세,"2,452,759","393,586","138,490","115,747","139,854","80,051","74,520","58,274","22,029","681,245","70,384","76,671","104,556","89,253","85,570","117,709","168,063","36,757"
2021년05월_남_20~29세,"3,545,802","698,539","221,156","169,020","206,594","108,619","110,845","79,729","19,507","954,382","99,712","109,643","132,913","113,292","110,985","159,701","207,779","43,386"
2021년05월_남_30~39세,"3,500,737","727,357","211,072","150,980","207,679","93,653","100,259","78,935","29,930","980,791","85,976","102,448","142,098","95,730","95,917","152,564","204,210","41,138"
2021년05월_남_40~49세,"4,178,536","744,902","255,182","186,596","245,819","118,291","116,591","94,749","35,768","1,167,514","113,383","123,676","174,050","135,999","136,838","197,873","273,754","57,551"
2021년05월_남_50~59세,"4,350,445","743,420","272,092","206,719","254,664","116,299","119,735","105,313","24,260","1,139,132","136,626","139,032","179,102","154,800","168,207","236,333","295,652","59,059"
2021년05월_남_60~69세,"3,405,985","597,120","255,579","159,410","189,846","79,766","90,083","75,837","15,768","795,828","124,676","117,251","145,794","129,661","140,481","210,066","238,250","40,569"
2021년05월_남_70~79세,"1,668,937","317,430","132,747","77,140","81,296","41,627","41,654","29,164","6,693","349,523","60,273","54,234","77,973","75,685","84,518","108,264","110,010","20,706"
2021년05월_남_80~89세,"627,553","110,869","43,098","28,380","27,624","14,545","15,015","7,823","2,498","131,185","26,348","23,227","35,719","31,300","35,674","45,692","40,341","8,215"
2021년05월_남_90~99세,"56,377","10,357","3,134","2,107","2,625","1,279","1,361",515,262,"12,462","2,470","2,053","3,433","3,103","3,308","3,956","3,345",607
2021년05월_남_100세 이상,"2,327",635,147,117,127,28,35,11,8,559,114,80,87,90,68,112,94,15
2021년05월_여_총인구수,"25,907,172","4,920,635","1,718,369","1,217,963","1,465,854","729,053","729,882","547,859","181,258","6,699,583","762,598","787,009","1,035,406","901,849","915,349","1,306,285","1,651,909","336,311"
2021년05월_여_연령구간인구수,"25,907,172","4,920,635","1,718,369","1,217,963","1,465,854","729,053","729,882","547,859","181,258","6,699,583","762,598","787,009","1,035,406","901,849","915,349","1,306,285","1,651,909","336,311"
2021년05월_여_0~9세,"1,887,779","294,548","110,361","84,508","108,352","56,865","53,986","46,361","23,019","549,413","50,456","58,927","82,149","60,603","63,043","89,534","126,775","28,879"
2021년05월_여_10~19세,"2,293,344","374,740","130,039","105,925","132,193","74,437","69,705","52,454","21,817","643,789","65,090","70,818","96,843","83,035","79,448","106,314","153,232","33,465"
2021년05월_여_20~29세,"3,208,481","747,179","203,973","147,846","189,787","99,382","100,468","61,878","18,587","857,650","77,518","87,476","107,680","96,272","87,378","121,816","164,861","38,730"
2021년05월_여_30~39세,"3,287,335","728,009","200,984","138,337","193,755","89,522","91,454","69,461","31,388","919,433","77,646","90,066","121,620","89,710","86,301","132,963","186,211","40,475"
2021년05월_여_40~49세,"4,041,808","758,411","250,941","191,422","234,636","119,834","117,285","90,775","34,551","1,127,569","107,611","114,841","152,275","128,056","119,243","181,810","258,023","54,525"
2021년05월_여_50~59세,"4,256,144","766,513","287,234","215,073","254,928","117,891","120,174","101,899","22,209","1,108,039","128,098","131,140","158,949","143,483","144,387","219,449","282,284","54,394"
2021년05월_여_60~69세,"3,551,817","667,019","285,166","175,859","193,293","87,672","95,511","74,782","16,065","804,608","125,466","116,476","144,928","132,656","137,740","212,315","241,123","41,138"
2021년05월_여_70~79세,"2,025,696","379,240","161,304","98,925","96,544","52,105","49,849","32,097","7,764","418,574","73,829","65,658","93,140","94,811","106,888","133,044","137,080","24,844"
2021년05월_여_80~89세,"1,147,163","172,621","76,064","51,959","52,077","26,424","26,681","15,477","4,823","228,203","47,677","44,025","66,073","61,782","76,928","92,864","87,294","16,191"
2021년05월_여_90~99세,"198,870","30,470","11,696","7,723","9,883","4,706","4,602","2,601","1,006","40,549","8,859","7,332","11,313","10,990","13,452","15,603","14,602","3,483"
2021년05월_여_100세 이상,"8,735","1,885",607,386,406,215,167,74,29,"1,756",348,250,436,451,541,573,424,187
2021년06월_계_총인구수,"51,672,400","9,565,990","3,364,358","2,397,646","2,936,367","1,442,647","1,456,107","1,126,369","362,995","13,500,688","1,535,530","1,597,503","2,117,400","1,794,345","1,840,921","2,632,401","3,325,840","675,293"
2021년06월_계_연령구간인구수,"51,672,400","9,565,990","3,364,358","2,397,646","2,936,367","1,442,647","1,456,107","1,126,369","362,995","13,500,688","1,535,530","1,597,503","2,117,400","1,794,345","1,840,921","2,632,401","3,325,840","675,293"
2021년06월_계_0~9세,"3,859,229","602,526","225,716","172,618","221,908","116,423","110,671","94,865","46,977","1,122,836","103,005","120,162","167,531","123,823","127,868","183,713","259,234","59,353"
2021년06월_계_10~19세,"4,741,570","766,572","268,079","221,070","271,701","154,106","143,914","110,623","44,072","1,325,609","135,269","147,347","201,249","172,059","164,787","223,840","321,067","70,206"
2021년06월_계_20~29세,"6,745,313","1,443,208","424,072","316,026","395,569","207,952","210,976","141,167","38,205","1,810,989","177,090","197,067","240,486","209,721","197,783","281,131","371,865","82,006"
2021년06월_계_30~39세,"6,775,108","1,452,328","411,026","288,200","400,817","182,779","191,188","147,880","61,194","1,899,205","163,395","192,382","262,958","185,117","181,555","284,647","388,900","81,537"
2021년06월_계_40~49세,"8,216,263","1,501,071","505,849","377,140","480,627","237,840","233,637","185,339","70,646","2,296,204","220,674","238,483","326,497","263,566","255,665","379,324","531,783","111,918"
2021년06월_계_50~59세,"8,590,314","1,506,232","557,505","420,147","508,561","233,886","239,229","206,852","46,583","2,246,038","263,924","269,456","337,494","297,676","311,925","454,391","576,740","113,675"
2021년06월_계_60~69세,"7,001,815","1,269,804","542,673","336,363","386,075","168,355","186,847","151,599","32,165","1,614,361","252,215","235,661","292,701","263,759","279,676","424,980","482,382","82,199"
2021년06월_계_70~79세,"3,694,311","696,049","294,173","175,664","177,988","93,901","91,567","61,411","14,506","768,438","133,698","119,763","171,223","170,487","191,213","241,299","247,401","45,530"
2021년06월_계_80~89세,"1,782,343","284,923","119,680","80,372","80,076","41,202","41,935","23,433","7,331","361,517","74,448","67,491","101,957","93,460","113,054","138,893","128,001","24,570"
2021년06월_계_90~99세,"255,357","40,808","14,827","9,677","12,507","5,968","5,941","3,118","1,278","53,180","11,350","9,376","14,785","14,150","16,800","19,532","17,961","4,099"
2021년06월_계_100세 이상,"10,777","2,469",758,369,538,235,202,82,38,"2,311",462,315,519,527,595,651,506,200
2021년06월_남_총인구수,"25,770,033","4,649,442","1,647,291","1,182,380","1,470,544","713,793","726,666","578,924","181,328","6,795,088","772,949","810,225","1,082,113","892,670","926,398","1,326,844","1,674,612","338,766"
2021년06월_남_연령구간인구수,"25,770,033","4,649,442","1,647,291","1,182,380","1,470,544","713,793","726,666","578,924","181,328","6,795,088","772,949","810,225","1,082,113","892,670","926,398","1,326,844","1,674,612","338,766"
2021년06월_남_0~9세,"1,978,771","309,269","115,835","88,391","113,942","59,751","56,962","48,733","24,022","574,897","52,777","61,409","85,753","63,532","65,169","94,589","133,219","30,521"
2021년06월_남_10~19세,"2,449,936","392,686","138,191","115,414","139,687","79,838","74,318","58,175","22,149","681,461","70,294","76,584","104,445","89,124","85,428","117,595","167,798","36,749"
2021년06월_남_20~29세,"3,540,716","696,930","220,483","168,478","206,203","108,529","110,659","79,565","19,567","953,842","99,587","109,588","132,940","113,402","110,693","159,442","207,472","43,336"
2021년06월_남_30~39세,"3,494,615","725,714","210,610","150,467","207,430","93,495","100,001","78,655","29,883","980,546","85,957","102,402","141,673","95,558","95,564","152,096","203,469","41,095"
2021년06월_남_40~49세,"4,176,614","743,762","255,059","186,244","245,973","118,137","116,445","94,670","35,923","1,168,087","113,209","123,619","174,199","135,742","136,627","197,774","273,671","57,473"
2021년06월_남_50~59세,"4,342,584","741,675","271,283","205,925","254,123","116,153","119,425","105,071","24,343","1,138,575","136,165","138,719","178,810","154,496","167,868","235,663","295,138","59,152"
2021년06월_남_60~69세,"3,428,229","599,745","256,452","160,010","191,282","80,209","90,680","76,386","15,943","802,781","125,765","118,278","146,907","130,429","141,267","211,530","239,755","40,810"
2021년06월_남_70~79세,"1,669,307","317,147","132,793","76,951","81,391","41,692","41,670","29,261","6,724","349,795","60,109","54,198","78,117","75,718","84,573","108,283","110,174","20,711"
2021년06월_남_80~89세,"630,683","111,573","43,316","28,376","27,762","14,694","15,109","7,882","2,502","132,036","26,493","23,310","35,737","31,483","35,828","45,830","40,465","8,287"
2021년06월_남_90~99세,"56,358","10,322","3,120","2,054","2,624","1,267","1,363",515,263,"12,513","2,478","2,048","3,443","3,101","3,319","3,948","3,362",618
2021년06월_남_100세 이상,"2,220",619,149,70,127,28,34,11,9,555,115,70,89,85,62,94,89,14
