카테고리,전라남도,전라남도 목포시,전라남도 여수시,전라남도 순천시,전라남도 나주시,전라남도 광양시,전라남도 담양군,전라남도 곡성군,전라남도 구례군,전라남도 고흥군,전라남도 보성군,전라남도 화순군,전라남도 장흥군,전라남도 강진군,전라남도 해남군,전라남도 영암군,전라남도 무안군,전라남도 함평군,전라남도 영광군,전라남도 장성군,전라남도 완도군,전라남도 진도군,전라남도 신안군
2021년10월_여_연령구간인구수,"911,616","110,047","135,783","141,162","57,850","71,731","22,771","14,051","12,884","32,324","20,250","31,678","18,847","17,442","34,039","25,505","45,057","15,594","26,074","21,271","24,255","15,190","17,811"
2021년10월_여_0~9세,"61,354","8,059","9,746","11,099","4,833","6,232","1,138",479,534,"1,230",737,"1,615",931,787,"1,802","1,571","3,973",593,"1,817","1,251","1,427",800,700
2021년10월_여_10~19세,"78,906","11,636","12,428","14,161","4,702","7,547","1,443",865,847,"1,708","1,229","2,658","1,234","1,174","2,418","2,045","4,745",930,"1,913","1,509","1,677","1,072",965
2021년10월_여_20~29세,"85,589","12,088","14,167","16,787","5,750","8,088","1,838",986,798,"1,617","1,180","3,056","1,255","1,175","2,338","2,006","4,376",956,"2,037","1,607","1,489","1,002",993
2021년10월_여_30~39세,"85,077","11,567","13,799","16,013","6,950","8,304","1,735",767,736,"1,574","1,100","2,266","1,199","1,093","2,175","2,038","5,458",880,"2,246","1,591","1,678",979,929
2021년10월_여_40~49세,"117,866","17,497","19,213","21,551","7,473","11,102","2,201","1,284","1,238","2,536","1,696","3,889","1,731","1,598","3,401","2,905","6,830","1,329","2,760","2,314","2,490","1,436","1,392"
2021년10월_여_50~59세,"143,976","17,748","22,769","24,419","7,817","13,346","3,646","2,113","2,000","4,307","2,868","5,197","2,747","2,512","5,033","4,027","6,047","2,220","3,737","3,173","3,450","2,145","2,655"
2021년10월_여_60~69세,"140,228","15,712","21,381","18,132","8,294","8,604","4,171","2,484","2,425","6,522","3,784","4,782","3,384","3,190","6,292","4,049","5,708","2,921","4,224","3,570","4,359","2,688","3,552"
2021년10월_여_70~79세,"106,197","9,957","13,434","10,486","6,368","4,530","3,387","2,340","2,188","6,365","3,662","4,206","3,048","2,883","5,543","3,505","4,295","2,850","3,958","3,202","4,053","2,588","3,349"
2021년10월_여_80~89세,"78,222","4,974","7,419","7,123","4,789","3,261","2,719","2,252","1,787","5,401","3,354","3,451","2,756","2,537","4,258","2,880","3,092","2,495","2,930","2,622","3,115","2,152","2,855"
2021년10월_여_90~99세,"13,688",773,"1,387","1,329",845,696,468,466,320,"1,022",619,534,542,486,743,470,510,404,426,416,502,317,413
2021년10월_여_100세 이상,513,36,40,62,29,21,25,15,11,42,21,24,20,7,36,9,23,16,26,16,15,11,8
2021년11월_계_총인구수,"1,833,864","218,785","276,747","281,587","116,701","150,493","46,184","27,581","25,175","62,833","39,478","62,618","36,622","33,793","67,328","52,964","90,973","31,343","52,024","43,518","48,770","30,104","38,243"
2021년11월_계_연령구간인구수,"1,833,864","218,785","276,747","281,587","116,701","150,493","46,184","27,581","25,175","62,833","39,478","62,618","36,622","33,793","67,328","52,964","90,973","31,343","52,024","43,518","48,770","30,104","38,243"
2021년11월_계_0~9세,"124,403","16,496","19,638","22,629","9,882","12,667","2,196",979,"1,037","2,424","1,538","3,276","1,838","1,544","3,617","3,192","8,195","1,217","3,646","2,495","2,914","1,565","1,418"
2021년11월_계_10~19세,"163,429","23,809","25,625","29,478","9,656","15,701","2,975","1,871","1,769","3,684","2,506","5,528","2,627","2,414","4,991","4,302","9,676","2,011","4,000","3,168","3,506","2,167","1,965"
2021년11월_계_20~29세,"194,193","26,264","32,737","36,823","12,209","19,367","4,534","2,186","1,864","3,885","2,774","6,652","2,876","2,721","5,380","4,901","9,497","2,349","4,697","3,936","3,586","2,421","2,534"
2021년11월_계_30~39세,"178,946","23,716","29,673","32,885","14,443","18,033","3,559","1,622","1,517","3,430","2,319","4,678","2,526","2,255","4,623","4,432","11,155","1,847","4,597","3,418","3,642","2,085","2,491"
2021년11월_계_40~49세,"252,438","36,089","40,638","42,475","16,739","23,123","5,104","2,898","2,693","5,988","3,899","7,924","3,846","3,545","7,631","7,207","14,446","3,276","6,224","5,245","5,944","3,399","4,105"
2021년11월_계_50~59세,"312,312","35,977","48,106","49,216","17,367","29,381","8,199","4,764","4,543","9,909","6,513","11,404","6,138","5,520","11,378","9,444","13,483","5,365","8,430","7,443","7,883","4,951","6,898"
2021년11월_계_60~69세,"284,327","29,925","42,271","36,471","16,951","18,210","8,746","5,271","4,885","13,011","7,770","10,173","6,726","6,440","12,704","8,560","11,538","6,195","8,648","7,635","8,737","5,509","7,951"
2021년11월_계_70~79세,"191,177","17,914","25,066","19,237","11,406","8,370","6,192","4,122","3,798","11,305","6,434","7,283","5,347","5,085","9,860","6,143","7,901","4,945","6,955","5,731","7,327","4,531","6,225"
2021년11월_계_80~89세,"115,039","7,592","11,257","10,651","6,954","4,781","4,044","3,282","2,662","7,858","4,920","4,974","4,006","3,664","6,216","4,188","4,453","3,596","4,261","3,898","4,580","3,073","4,129"
2021년11월_계_90~99세,"17,082",973,"1,699","1,666","1,060",839,608,571,393,"1,296",780,703,675,594,897,583,606,526,539,532,633,393,516
2021년11월_계_100세 이상,518,30,37,56,34,21,27,15,14,43,25,23,17,11,31,12,23,16,27,17,18,10,11
2021년11월_남_총인구수,"922,677","108,916","141,051","140,550","58,889","78,624","23,432","13,557","12,253","30,566","19,264","30,908","17,821","16,370","33,346","27,488","45,682","15,776","25,979","22,272","24,537","14,925","20,471"
2021년11월_남_연령구간인구수,"922,677","108,916","141,051","140,550","58,889","78,624","23,432","13,557","12,253","30,566","19,264","30,908","17,821","16,370","33,346","27,488","45,682","15,776","25,979","22,272","24,537","14,925","20,471"
2021년11월_남_0~9세,"63,393","8,508","9,940","11,583","5,093","6,442","1,074",512,499,"1,203",810,"1,661",909,766,"1,832","1,632","4,219",632,"1,830","1,251","1,504",765,728
2021년11월_남_10~19세,"84,587","12,182","13,237","15,321","4,962","8,140","1,534","1,007",927,"1,986","1,279","2,880","1,397","1,238","2,559","2,271","4,909","1,087","2,083","1,658","1,826","1,098","1,006"
2021년11월_남_20~29세,"108,753","14,233","18,618","20,047","6,459","11,295","2,692","1,207","1,050","2,280","1,605","3,596","1,627","1,544","3,058","2,883","5,094","1,386","2,676","2,334","2,100","1,420","1,549"
2021년11월_남_30~39세,"94,103","12,206","15,909","16,959","7,535","9,700","1,827",856,779,"1,856","1,234","2,408","1,339","1,165","2,469","2,405","5,644",987,"2,359","1,829","1,966","1,110","1,561"
2021년11월_남_40~49세,"134,570","18,607","21,425","20,924","9,247","12,003","2,908","1,612","1,451","3,457","2,208","4,043","2,124","1,947","4,239","4,311","7,557","1,941","3,460","2,939","3,471","1,974","2,722"
2021년11월_남_50~59세,"168,310","18,245","25,346","24,848","9,545","15,973","4,560","2,656","2,532","5,606","3,656","6,186","3,388","3,016","6,350","5,416","7,389","3,148","4,700","4,265","4,434","2,801","4,250"
2021년11월_남_60~69세,"143,731","14,193","20,820","18,251","8,630","9,582","4,567","2,780","2,449","6,493","3,973","5,364","3,341","3,247","6,396","4,492","5,813","3,274","4,423","4,064","4,371","2,810","4,398"
2021년11월_남_70~79세,"85,106","7,939","11,609","8,759","5,045","3,828","2,802","1,789","1,619","4,947","2,781","3,098","2,316","2,207","4,329","2,653","3,604","2,103","3,014","2,546","3,276","1,957","2,885"
2021년11월_남_80~89세,"36,693","2,599","3,841","3,520","2,150","1,522","1,323","1,030",865,"2,461","1,553","1,509","1,248","1,127","1,954","1,308","1,352","1,099","1,319","1,270","1,462",917,"1,264"
2021년11월_남_90~99세,"3,377",200,303,336,217,138,143,105,79,273,161,160,129,108,160,116,100,119,115,114,125,73,103
2021년11월_남_100세 이상,54,4,3,2,6,1,2,3,3,4,4,3,3,5,0,1,1,0,0,2,2,0,5
2021년11월_여_총인구수,"911,187","109,869","135,696","141,037","57,812","71,869","22,752","14,024","12,922","32,267","20,214","31,710","18,801","17,423","33,982","25,476","45,291","15,567","26,045","21,246","24,233","15,179","17,772"
2021년11월_여_연령구간인구수,"911,187","109,869","135,696","141,037","57,812","71,869","22,752","14,024","12,922","32,267","20,214","31,710","18,801","17,423","33,982","25,476","45,291","15,567","26,045","21,246","24,233","15,179","17,772"
2021년11월_여_0~9세,"61,010","7,988","9,698","11,046","4,789","6,225","1,122",467,538,"1,221",728,"1,615",929,778,"1,785","1,560","3,976",585,"1,816","1,244","1,410",800,690
2021년11월_여_10~19세,"78,842","11,627","12,388","14,157","4,694","7,561","1,441",864,842,"1,698","1,227","2,648","1,230","1,176","2,432","2,031","4,767",924,"1,917","1,510","1,680","1,069",959
2021년11월_여_20~29세,"85,440","12,031","14,119","16,776","5,750","8,072","1,842",979,814,"1,605","1,169","3,056","1,249","1,177","2,322","2,018","4,403",963,"2,021","1,602","1,486","1,001",985
2021년11월_여_30~39세,"84,843","11,510","13,764","15,926","6,908","8,333","1,732",766,738,"1,574","1,085","2,270","1,187","1,090","2,154","2,027","5,511",860,"2,238","1,589","1,676",975,930
2021년11월_여_40~49세,"117,868","17,482","19,213","21,551","7,492","11,120","2,196","1,286","1,242","2,531","1,691","3,881","1,722","1,598","3,392","2,896","6,889","1,335","2,764","2,306","2,473","1,425","1,383"
2021년11월_여_50~59세,"144,002","17,732","22,760","24,368","7,822","13,408","3,639","2,108","2,011","4,303","2,857","5,218","2,750","2,504","5,028","4,028","6,094","2,217","3,730","3,178","3,449","2,150","2,648"
2021년11월_여_60~69세,"140,596","15,732","21,451","18,220","8,321","8,628","4,179","2,491","2,436","6,518","3,797","4,809","3,385","3,193","6,308","4,068","5,725","2,921","4,225","3,571","4,366","2,699","3,553"
2021년11월_여_70~79세,"106,071","9,975","13,457","10,478","6,361","4,542","3,390","2,333","2,179","6,358","3,653","4,185","3,031","2,878","5,531","3,490","4,297","2,842","3,941","3,185","4,051","2,574","3,340"
2021년11월_여_80~89세,"78,346","4,993","7,416","7,131","4,804","3,259","2,721","2,252","1,797","5,397","3,367","3,465","2,758","2,537","4,262","2,880","3,101","2,497","2,942","2,628","3,118","2,156","2,865"
2021년11월_여_90~99세,"13,705",773,"1,396","1,330",843,701,465,466,314,"1,023",619,543,546,486,737,467,506,407,424,418,508,320,413
2021년11월_여_100세 이상,464,26,34,54,28,20,25,12,11,39,21,20,14,6,31,11,22,16,27,15,16,10,6
2021년12월_계_총인구수,"1,832,803","218,589","276,762","281,436","116,726","150,531","46,180","27,535","25,235","62,762","39,375","62,624","36,547","33,753","67,166","52,937","91,107","31,274","51,985","43,365","48,631","30,066","38,217"
2021년12월_계_연령구간인구수,"1,832,803","218,589","276,762","281,436","116,726","150,531","46,180","27,535","25,235","62,762","39,375","62,624","36,547","33,753","67,166","52,937","91,107","31,274","51,985","43,365","48,631","30,066","38,217"
2021년12월_계_0~9세,"123,712","16,347","19,546","22,538","9,845","12,656","2,177",964,"1,024","2,413","1,517","3,251","1,834","1,531","3,598","3,175","8,171","1,210","3,631","2,438","2,887","1,547","1,412"
2021년12월_계_10~19세,"163,148","23,802","25,624","29,444","9,643","15,648","2,985","1,859","1,774","3,671","2,481","5,500","2,605","2,404","4,971","4,280","9,699","1,994","4,000","3,164","3,490","2,153","1,957"
2021년12월_계_20~29세,"193,735","26,198","32,673","36,739","12,211","19,258","4,543","2,173","1,882","3,855","2,741","6,714","2,869","2,705","5,379","4,898","9,488","2,334","4,661","3,897","3,562","2,417","2,538"
2021년12월_계_30~39세,"178,428","23,618","29,664","32,763","14,425","18,061","3,534","1,619","1,506","3,407","2,303","4,656","2,513","2,237","4,585","4,426","11,153","1,838","4,592","3,369","3,611","2,079","2,469"
2021년12월_계_40~49세,"252,254","36,047","40,592","42,487","16,746","23,102","5,118","2,886","2,707","5,974","3,894","7,888","3,825","3,546","7,606","7,185","14,514","3,264","6,218","5,239","5,916","3,398","4,102"
2021년12월_계_50~59세,"312,463","35,988","48,140","49,217","17,408","29,443","8,192","4,753","4,555","9,920","6,510","11,426","6,135","5,512","11,350","9,465","13,513","5,354","8,415","7,435","7,871","4,958","6,903"
2021년12월_계_60~69세,"284,871","29,966","42,319","36,527","17,014","18,319","8,766","5,295","4,910","13,008","7,771","10,201","6,736","6,461","12,704","8,581","11,561","6,197","8,671","7,642","8,737","5,515","7,970"
2021년12월_계_70~79세,"191,022","17,972","25,130","19,284","11,344","8,388","6,148","4,105","3,781","11,309","6,434","7,236","5,341","5,056","9,829","6,139","7,899","4,907","6,956","5,717","7,319","4,519","6,209"
2021년12월_계_80~89세,"115,490","7,648","11,312","10,716","6,980","4,789","4,077","3,288","2,685","7,851","4,917","5,010","3,998","3,692","6,232","4,191","4,481","3,628","4,279","3,922","4,589","3,074","4,131"
2021년12월_계_90~99세,"17,216",979,"1,724","1,670","1,080",849,613,579,398,"1,313",787,721,677,599,888,586,610,533,537,528,633,397,515
2021년12월_계_100세 이상,464,24,38,51,30,18,27,14,13,41,20,21,14,10,24,11,18,15,25,14,16,9,11
2021년12월_남_총인구수,"922,221","108,808","141,074","140,466","58,906","78,626","23,428","13,540","12,285","30,569","19,221","30,910","17,785","16,359","33,273","27,485","45,753","15,730","25,959","22,206","24,475","14,908","20,455"
2021년12월_남_연령구간인구수,"922,221","108,808","141,074","140,466","58,906","78,626","23,428","13,540","12,285","30,569","19,221","30,910","17,785","16,359","33,273","27,485","45,753","15,730","25,959","22,206","24,475","14,908","20,455"
2021년12월_남_0~9세,"63,098","8,434","9,905","11,554","5,080","6,437","1,062",503,493,"1,205",793,"1,647",912,756,"1,821","1,622","4,221",626,"1,825","1,222","1,497",758,725
2021년12월_남_10~19세,"84,416","12,170","13,234","15,290","4,958","8,125","1,543",996,928,"1,982","1,267","2,865","1,381","1,237","2,551","2,258","4,914","1,077","2,084","1,654","1,815","1,087","1,000"
2021년12월_남_20~29세,"108,408","14,176","18,576","19,978","6,440","11,207","2,688","1,200","1,066","2,262","1,589","3,625","1,624","1,533","3,057","2,885","5,091","1,366","2,647","2,329","2,096","1,419","1,554"
2021년12월_남_30~39세,"93,924","12,174","15,948","16,902","7,549","9,717","1,822",857,771,"1,843","1,226","2,398","1,338","1,152","2,447","2,394","5,626",987,"2,359","1,810","1,947","1,108","1,549"
2021년12월_남_40~49세,"134,387","18,572","21,406","20,940","9,220","11,993","2,912","1,603","1,456","3,442","2,203","4,017","2,104","1,948","4,219","4,304","7,590","1,934","3,459","2,920","3,451","1,975","2,719"
2021년12월_남_50~59세,"168,369","18,260","25,326","24,842","9,576","15,977","4,548","2,653","2,528","5,635","3,659","6,212","3,388","3,015","6,349","5,438","7,408","3,133","4,682","4,256","4,432","2,802","4,250"
2021년12월_남_60~69세,"144,081","14,220","20,833","18,292","8,655","9,646","4,590","2,796","2,473","6,487","3,976","5,387","3,349","3,268","6,391","4,502","5,824","3,285","4,435","4,082","4,365","2,815","4,410"
2021년12월_남_70~79세,"85,149","7,962","11,663","8,779","5,032","3,852","2,777","1,793","1,615","4,966","2,786","3,069","2,312","2,199","4,324","2,655","3,609","2,089","3,024","2,536","3,276","1,954","2,877"
2021년12월_남_80~89세,"36,917","2,633","3,872","3,550","2,162","1,532","1,339","1,031",871,"2,464","1,553","1,522","1,243","1,136","1,957","1,311","1,369","1,113","1,328","1,279","1,470",918,"1,264"
2021년12월_남_90~99세,"3,422",204,307,337,229,140,145,105,82,279,165,166,131,110,157,115,100,120,116,116,124,72,102
2021년12월_남_100세 이상,50,3,4,2,5,0,2,3,2,4,4,2,3,5,0,1,1,0,0,2,2,0,5
2021년12월_여_총인구수,"910,582","109,781","135,688","140,970","57,820","71,905","22,752","13,995","12,950","32,193","20,154","31,714","18,762","17,394","33,893","25,452","45,354","15,544","26,026","21,159","24,156","15,158","17,762"
2021년12월_여_연령구간인구수,"910,582","109,781","135,688","140,970","57,820","71,905","22,752","13,995","12,950","32,193","20,154","31,714","18,762","17,394","33,893","25,452","45,354","15,544","26,026","21,159","24,156","15,158","17,762"
2021년12월_여_0~9세,"60,614","7,913","9,641","10,984","4,765","6,219","1,115",461,531,"1,208",724,"1,604",922,775,"1,777","1,553","3,950",584,"1,806","1,216","1,390",789,687
2021년12월_여_10~19세,"78,732","11,632","12,390","14,154","4,685","7,523","1,442",863,846,"1,689","1,214","2,635","1,224","1,167","2,420","2,022","4,785",917,"1,916","1,510","1,675","1,066",957
2021년12월_여_20~29세,"85,327","12,022","14,097","16,761","5,771","8,051","1,855",973,816,"1,593","1,152","3,089","1,245","1,172","2,322","2,013","4,397",968,"2,014","1,568","1,466",998,984
2021년12월_여_30~39세,"84,504","11,444","13,716","15,861","6,876","8,344","1,712",762,735,"1,564","1,077","2,258","1,175","1,085","2,138","2,032","5,527",851,"2,233","1,559","1,664",971,920
2021년12월_여_40~49세,"117,867","17,475","19,186","21,547","7,526","11,109","2,206","1,283","1,251","2,532","1,691","3,871","1,721","1,598","3,387","2,881","6,924","1,330","2,759","2,319","2,465","1,423","1,383"
2021년12월_여_50~59세,"144,094","17,728","22,814","24,375","7,832","13,466","3,644","2,100","2,027","4,285","2,851","5,214","2,747","2,497","5,001","4,027","6,105","2,221","3,733","3,179","3,439","2,156","2,653"
2021년12월_여_60~69세,"140,790","15,746","21,486","18,235","8,359","8,673","4,176","2,499","2,437","6,521","3,795","4,814","3,387","3,193","6,313","4,079","5,737","2,912","4,236","3,560","4,372","2,700","3,560"
2021년12월_여_70~79세,"105,873","10,010","13,467","10,505","6,312","4,536","3,371","2,312","2,166","6,343","3,648","4,167","3,029","2,857","5,505","3,484","4,290","2,818","3,932","3,181","4,043","2,565","3,332"
