카테고리,충청남도 천안시,충청남도 천안시 동남구,충청남도 천안시 동남구 목천읍,충청남도 천안시 동남구 풍세면,충청남도 천안시 동남구 광덕면,충청남도 천안시 동남구 북면,충청남도 천안시 동남구 성남면,충청남도 천안시 동남구 수신면,충청남도 천안시 동남구 병천면,충청남도 천안시 동남구 동면,충청남도 천안시 동남구 중앙동,충청남도 천안시 동남구 문성동,충청남도 천안시 동남구 원성1동,충청남도 천안시 동남구 원성2동,충청남도 천안시 동남구 봉명동,충청남도 천안시 동남구 일봉동,충청남도 천안시 동남구 신방동,충청남도 천안시 동남구 청룡동,충청남도 천안시 동남구 신안동,충청남도 천안시 서북구,충청남도 천안시 서북구 성환읍,충청남도 천안시 서북구 성거읍,충청남도 천안시 서북구 직산읍,충청남도 천안시 서북구 입장면,충청남도 천안시 서북구 성정1동,충청남도 천안시 서북구 성정2동,충청남도 천안시 서북구 쌍용1동,충청남도 천안시 서북구 쌍용2동,충청남도 천안시 서북구 쌍용3동,충청남도 천안시 서북구 백석동,충청남도 천안시 서북구 불당동,충청남도 천안시 서북구 부성1동,충청남도 천안시 서북구 부성2동,충청남도 천안시 서북구 불당1동,충청남도 천안시 서북구 불당2동
2021년10월_남_30~39세,"54,599","16,785","1,266",196,150,192,110,108,347,52,305,329,455,486,"1,395","1,133","3,451","3,941","2,869","37,814","1,115","1,418","1,601",450,"1,490","3,428","1,003","2,477","1,111","3,178","6,878","5,360","8,305",,
2021년10월_남_40~49세,"57,844","21,579","2,241",266,232,276,194,155,425,118,358,330,635,697,"1,503","2,116","4,482","5,001","2,550","36,265","1,979","2,186","2,104",606,"1,451","2,202",920,"3,034","1,433","3,982","7,032","3,835","5,501",,
2021년10월_남_50~59세,"53,257","22,042","2,475",430,437,457,327,244,598,244,582,411,863,924,"1,644","2,016","3,499","4,217","2,674","31,215","2,333","2,059","1,951",993,"1,746","1,982","1,152","3,168","1,670","2,895","4,736","3,441","3,089",,
2021년10월_남_60~69세,"35,042","16,961","1,632",517,579,519,417,293,634,290,613,418,760,828,"1,288","1,365","1,815","2,789","2,204","18,081","2,053","1,384","1,294",893,"1,318","1,354",974,"1,765","1,077","1,412","1,552","1,620","1,385",,
2021년10월_남_70~79세,"13,957","7,268",721,267,272,255,218,155,301,180,312,166,395,456,505,546,593,"1,028",898,"6,689","1,126",552,528,434,578,446,354,529,357,434,405,570,376,,
2021년10월_남_80~89세,"5,467","2,959",326,126,121,129,101,92,146,92,130,66,143,209,153,209,204,376,336,"2,508",484,230,227,199,190,135,121,197,150,123,138,213,101,,
2021년10월_남_90~99세,511,283,27,13,15,13,9,5,18,7,11,13,16,15,15,19,23,42,22,228,39,14,14,34,16,9,14,22,13,11,12,20,10,,
2021년10월_남_100세 이상,18,11,1,0,1,1,1,0,0,1,0,0,1,0,1,2,1,1,0,7,0,2,0,0,1,1,0,1,0,0,2,0,0,,
2021년10월_여_총인구수,"321,781","126,033","11,874","1,837","2,138","2,073","1,481","1,030","2,867",965,"2,561","2,067","4,173","4,479","8,801","11,600","21,726","27,507","18,854","195,748","11,407","10,254","9,105","3,874","8,284","11,863","7,034","18,997","9,718","20,174","35,076","22,803","27,159",,
2021년10월_여_연령구간인구수,"321,781","126,033","11,874","1,837","2,138","2,073","1,481","1,030","2,867",965,"2,561","2,067","4,173","4,479","8,801","11,600","21,726","27,507","18,854","195,748","11,407","10,254","9,105","3,874","8,284","11,863","7,034","18,997","9,718","20,174","35,076","22,803","27,159",,
2021년10월_여_0~9세,"28,918","9,220",756,46,57,54,37,24,122,11,88,75,171,136,504,989,"2,041","2,738","1,371","19,698",508,848,648,136,416,438,380,"1,559",673,"2,647","5,003","1,951","4,491",,
2021년10월_여_10~19세,"32,612","12,296","1,239",104,85,104,80,36,166,25,123,103,283,290,647,"1,543","2,746","3,394","1,328","20,316","1,031","1,146",876,239,561,598,603,"2,278","1,063","2,747","4,696","1,963","2,515",,
2021년10월_여_20~29세,"45,237","16,352","1,279",137,141,145,91,63,262,51,269,324,444,498,"1,366","1,229","2,745","3,270","4,038","28,885","1,183","1,093",984,330,"1,218","3,224","1,171","2,856","1,227","2,411","4,333","5,056","3,799",,
2021년10월_여_30~39세,"47,920","15,067","1,165",119,135,131,64,59,213,36,192,247,374,332,"1,093","1,271","3,045","3,911","2,680","32,853",878,"1,215","1,084",242,"1,073","2,180",842,"2,431","1,155","3,368","7,214","4,126","7,045",,
2021년10월_여_40~49세,"53,627","20,259","2,065",160,189,233,119,69,311,45,283,250,547,601,"1,381","2,165","4,351","5,060","2,430","33,368","1,591","1,871","1,543",411,"1,132","1,588",945,"3,461","1,606","3,942","7,293","3,627","4,358",,
2021년10월_여_50~59세,"50,412","21,250","2,115",313,407,371,252,161,528,165,443,323,819,866,"1,574","2,027","3,477","4,263","3,146","29,162","1,911","1,693","1,600",766,"1,554","1,650","1,294","3,543","1,871","2,834","4,249","3,357","2,840",,
2021년10월_여_60~69세,"34,217","16,741","1,624",446,512,505,366,248,585,251,577,400,796,862,"1,284","1,262","1,880","2,822","2,321","17,476","2,034","1,272","1,232",825,"1,270","1,263","1,086","1,709","1,107","1,377","1,452","1,531","1,318",,
2021년10월_여_70~79세,"16,662","8,471",894,260,294,256,236,186,350,176,360,218,430,529,590,692,813,"1,222",965,"8,191","1,310",644,639,510,682,556,431,711,567,497,466,727,451,,
2021년10월_여_80~89세,"10,297","5,373",629,207,257,217,188,159,277,164,202,108,257,320,310,360,545,688,485,"4,924",831,410,434,348,320,300,238,385,377,295,300,399,287,,
2021년10월_여_90~99세,"1,813",968,106,44,60,57,45,24,51,38,23,18,49,45,51,60,81,132,84,845,126,61,62,66,54,63,44,64,71,50,66,64,54,,
2021년10월_여_100세 이상,66,36,2,1,1,0,3,1,2,3,1,1,3,0,1,2,2,7,6,30,4,1,3,1,4,3,0,0,1,6,4,2,1,,
2021년11월_계_총인구수,"658,465","255,471","24,340","4,060","4,300","4,356","3,091","2,257","6,166","2,075","5,377","4,305","8,610","9,194","18,051","23,103","44,466","54,918","36,802","402,994","23,802","21,508","20,040","8,429","17,678","25,855","13,766","37,339","18,746","40,575",0,"47,160","57,635","33,192","37,269"
2021년11월_계_연령구간인구수,"658,465","255,471","24,340","4,060","4,300","4,356","3,091","2,257","6,166","2,075","5,377","4,305","8,610","9,194","18,051","23,103","44,466","54,918","36,802","402,994","23,802","21,508","20,040","8,429","17,678","25,855","13,766","37,339","18,746","40,575",0,"47,160","57,635","33,192","37,269"
2021년11월_계_0~9세,"58,924","18,907","1,565",94,108,118,65,46,241,22,177,158,373,264,"1,060","1,988","4,271","5,595","2,762","40,017","1,067","1,676","1,346",275,900,904,796,"3,089","1,304","5,320",0,"3,970","9,122","3,777","6,471"
2021년11월_계_10~19세,"67,690","25,644","2,578",222,182,220,151,81,350,66,272,224,649,633,"1,405","3,184","5,795","6,978","2,654","42,046","2,156","2,308","1,840",506,"1,149","1,174","1,200","4,771","2,295","5,711",0,"4,040","5,261","4,567","5,068"
2021년11월_계_20~29세,"95,353","34,631","2,861",387,334,389,230,169,762,132,545,632,"1,050","1,141","2,763","2,669","6,080","6,833","7,654","60,722","2,775","2,531","2,494",869,"2,642","6,571","2,370","5,964","2,592","5,084",0,"10,186","7,971","4,708","3,965"
2021년11월_계_30~39세,"102,419","31,761","2,431",306,287,316,169,170,564,91,497,578,837,811,"2,487","2,385","6,485","7,810","5,537","70,658","1,987","2,626","2,677",696,"2,598","5,618","1,838","4,903","2,253","6,513",0,"9,491","15,355","6,092","8,011"
2021년11월_계_40~49세,"111,540","41,839","4,298",415,426,507,305,222,740,160,637,583,"1,172","1,298","2,885","4,280","8,832","10,074","5,005","69,701","3,546","4,030","3,647","1,009","2,590","3,799","1,861","6,476","3,036","7,932",0,"7,487","9,942","6,402","7,944"
2021년11월_계_50~59세,"103,951","43,367","4,614",751,839,837,579,405,"1,134",410,"1,016",730,"1,671","1,784","3,225","4,070","7,001","8,477","5,824","60,584","4,254","3,762","3,573","1,761","3,338","3,640","2,437","6,723","3,532","5,777",0,"6,809","5,957","5,051","3,970"
2021년11월_계_60~69세,"69,655","33,902","3,283",966,"1,109","1,041",793,543,"1,228",533,"1,190",816,"1,561","1,694","2,592","2,637","3,723","5,648","4,545","35,753","4,094","2,662","2,541","1,723","2,610","2,633","2,053","3,492","2,190","2,815",0,"3,174","2,728","1,763","1,275"
2021년11월_계_70~79세,"30,693","15,768","1,621",527,562,510,454,341,648,360,676,385,827,976,"1,100","1,234","1,422","2,255","1,870","14,925","2,433","1,194","1,178",940,"1,264","1,006",783,"1,245",931,935,0,"1,299",841,502,374
2021년11월_계_80~89세,"15,826","8,355",951,334,375,348,287,251,427,254,333,169,402,535,462,570,752,"1,068",837,"7,471","1,326",644,658,549,508,439,366,587,528,420,0,616,390,278,162
2021년11월_계_90~99세,"2,335","1,254",135,57,75,69,54,28,71,45,33,29,66,58,70,82,102,172,108,"1,081",161,72,83,100,74,67,62,88,83,63,0,86,67,48,27
2021년11월_계_100세 이상,79,43,3,1,3,1,4,1,1,2,1,1,2,0,2,4,3,8,6,36,3,3,3,1,5,4,0,1,2,5,0,2,1,4,2
2021년11월_남_총인구수,"336,545","129,473","12,446","2,238","2,172","2,279","1,613","1,229","3,297","1,118","2,809","2,251","4,450","4,714","9,272","11,479","22,737","27,415","17,954","207,072","12,421","11,266","10,911","4,563","9,312","13,963","6,745","18,368","9,060","20,399",0,"24,341","30,424","16,665","18,634"
2021년11월_남_연령구간인구수,"336,545","129,473","12,446","2,238","2,172","2,279","1,613","1,229","3,297","1,118","2,809","2,251","4,450","4,714","9,272","11,479","22,737","27,415","17,954","207,072","12,421","11,266","10,911","4,563","9,312","13,963","6,745","18,368","9,060","20,399",0,"24,341","30,424","16,665","18,634"
2021년11월_남_0~9세,"30,146","9,751",816,56,52,62,28,22,119,13,91,82,204,128,562,991,"2,250","2,879","1,396","20,395",562,827,697,143,481,474,423,"1,556",645,"2,686",0,"2,030","4,626","1,930","3,315"
2021년11월_남_10~19세,"35,076","13,349","1,348",117,99,118,72,45,186,41,147,122,367,341,756,"1,639","3,051","3,569","1,331","21,727","1,127","1,175",968,268,580,588,594,"2,495","1,229","2,967",0,"2,077","2,731","2,363","2,565"
2021년11월_남_20~29세,"50,195","18,343","1,591",249,202,243,137,108,498,81,273,308,610,642,"1,429","1,440","3,334","3,579","3,619","31,852","1,598","1,438","1,500",539,"1,400","3,330","1,201","3,110","1,374","2,678",0,"5,143","4,202","2,414","1,925"
2021년11월_남_30~39세,"54,598","16,773","1,253",196,154,189,106,108,353,56,302,334,460,488,"1,397","1,116","3,461","3,915","2,885","37,825","1,120","1,417","1,597",458,"1,511","3,420",999,"2,483","1,112","3,162",0,"5,360","8,316","3,083","3,787"
2021년11월_남_40~49세,"57,922","21,587","2,235",264,233,277,190,153,429,116,357,336,631,692,"1,506","2,120","4,480","5,004","2,564","36,335","1,968","2,164","2,111",598,"1,456","2,206",920,"3,024","1,434","3,998",0,"3,844","5,555","3,002","4,055"
2021년11월_남_50~59세,"53,368","22,068","2,482",432,436,464,329,246,605,245,576,406,856,918,"1,649","2,034","3,504","4,213","2,673","31,300","2,342","2,063","1,967",992,"1,766","1,987","1,147","3,171","1,664","2,913",0,"3,448","3,103","2,616","2,121"
2021년11월_남_60~69세,"35,224","17,054","1,649",518,589,529,422,293,640,284,607,422,763,828,"1,301","1,366","1,828","2,802","2,213","18,170","2,051","1,383","1,297",898,"1,331","1,362",972,"1,776","1,081","1,423",0,"1,632","1,395",926,643
2021년11월_남_70~79세,"13,994","7,283",722,269,269,255,218,156,300,183,315,165,398,451,507,543,602,"1,027",903,"6,711","1,125",554,535,435,579,449,350,531,360,434,0,570,383,231,175
2021년11월_남_80~89세,"5,484","2,970",322,124,123,128,102,93,148,92,130,65,145,211,147,208,204,382,346,"2,514",490,228,222,198,189,137,124,198,148,126,0,217,102,94,41
2021년11월_남_90~99세,522,286,27,13,14,13,8,5,19,7,11,11,16,15,17,20,22,44,24,236,38,15,17,34,18,9,15,23,13,12,0,20,11,5,6
2021년11월_남_100세 이상,16,9,1,0,1,1,1,0,0,0,0,0,0,0,1,2,1,1,0,7,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1
2021년11월_여_총인구수,"321,920","125,998","11,894","1,822","2,128","2,077","1,478","1,028","2,869",957,"2,568","2,054","4,160","4,480","8,779","11,624","21,729","27,503","18,848","195,922","11,381","10,242","9,129","3,866","8,366","11,892","7,021","18,971","9,686","20,176",0,"22,819","27,211","16,527","18,635"
2021년11월_여_연령구간인구수,"321,920","125,998","11,894","1,822","2,128","2,077","1,478","1,028","2,869",957,"2,568","2,054","4,160","4,480","8,779","11,624","21,729","27,503","18,848","195,922","11,381","10,242","9,129","3,866","8,366","11,892","7,021","18,971","9,686","20,176",0,"22,819","27,211","16,527","18,635"
2021년11월_여_0~9세,"28,778","9,156",749,38,56,56,37,24,122,9,86,76,169,136,498,997,"2,021","2,716","1,366","19,622",505,849,649,132,419,430,373,"1,533",659,"2,634",0,"1,940","4,496","1,847","3,156"
2021년11월_여_10~19세,"32,614","12,295","1,230",105,83,102,79,36,164,25,125,102,282,292,649,"1,545","2,744","3,409","1,323","20,319","1,029","1,133",872,238,569,586,606,"2,276","1,066","2,744",0,"1,963","2,530","2,204","2,503"
2021년11월_여_20~29세,"45,158","16,288","1,270",138,132,146,93,61,264,51,272,324,440,499,"1,334","1,229","2,746","3,254","4,035","28,870","1,177","1,093",994,330,"1,242","3,241","1,169","2,854","1,218","2,406",0,"5,043","3,769","2,294","2,040"
2021년11월_여_30~39세,"47,821","14,988","1,178",110,133,127,63,62,211,35,195,244,377,323,"1,090","1,269","3,024","3,895","2,652","32,833",867,"1,209","1,080",238,"1,087","2,198",839,"2,420","1,141","3,351",0,"4,131","7,039","3,009","4,224"
2021년11월_여_40~49세,"53,618","20,252","2,063",151,193,230,115,69,311,44,280,247,541,606,"1,379","2,160","4,352","5,070","2,441","33,366","1,578","1,866","1,536",411,"1,134","1,593",941,"3,452","1,602","3,934",0,"3,643","4,387","3,400","3,889"
2021년11월_여_50~59세,"50,583","21,299","2,132",319,403,373,250,159,529,165,440,324,815,866,"1,576","2,036","3,497","4,264","3,151","29,284","1,912","1,699","1,606",769,"1,572","1,653","1,290","3,552","1,868","2,864",0,"3,361","2,854","2,435","1,849"
2021년11월_여_60~69세,"34,431","16,848","1,634",448,520,512,371,250,588,249,583,394,798,866,"1,291","1,271","1,895","2,846","2,332","17,583","2,043","1,279","1,244",825,"1,279","1,271","1,081","1,716","1,109","1,392",0,"1,542","1,333",837,632
2021년11월_여_70~79세,"16,699","8,485",899,258,293,255,236,185,348,177,361,220,429,525,593,691,820,"1,228",967,"8,214","1,308",640,643,505,685,557,433,714,571,501,0,729,458,271,199
2021년11월_여_80~89세,"10,342","5,385",629,210,252,220,185,158,279,162,203,104,257,324,315,362,548,686,491,"4,957",836,416,436,351,319,302,242,389,380,294,0,399,288,184,121
2021년11월_여_90~99세,"1,813",968,108,44,61,56,46,23,52,38,22,18,50,43,53,62,80,128,84,845,123,57,66,66,56,58,47,65,70,51,0,66,56,43,21
2021년11월_여_100세 이상,63,34,2,1,2,0,3,1,1,2,1,1,2,0,1,2,2,7,6,29,3,1,3,1,4,3,0,0,2,5,0,2,1,3,1
2021년12월_계_총인구수,"658,486","255,292","24,376","4,068","4,301","4,349","3,078","2,254","6,149","2,071","5,368","4,230","8,608","9,191","18,018","23,052","44,450","54,874","36,855","403,194","23,797","21,502","20,057","8,420","17,780","25,868","13,796","37,323","18,708","40,497",,"47,267","57,720","33,189","37,270"
2021년12월_계_연령구간인구수,"658,486","255,292","24,376","4,068","4,301","4,349","3,078","2,254","6,149","2,071","5,368","4,230","8,608","9,191","18,018","23,052","44,450","54,874","36,855","403,194","23,797","21,502","20,057","8,420","17,780","25,868","13,796","37,323","18,708","40,497",,"47,267","57,720","33,189","37,270"
2021년12월_계_0~9세,"58,699","18,805","1,570",99,106,111,65,46,238,21,179,161,377,262,"1,044","1,973","4,243","5,546","2,764","39,894","1,061","1,653","1,347",272,902,907,800,"3,075","1,289","5,276",,"3,972","9,118","3,770","6,452"
2021년12월_계_10~19세,"67,655","25,588","2,565",220,178,220,150,79,337,67,273,210,647,630,"1,411","3,171","5,790","6,987","2,653","42,067","2,145","2,312","1,837",503,"1,157","1,182","1,199","4,745","2,291","5,719",,"4,032","5,279","4,569","5,097"
2021년12월_계_20~29세,"95,113","34,563","2,859",390,326,387,224,171,760,127,554,627,"1,060","1,144","2,767","2,657","6,071","6,794","7,645","60,550","2,770","2,524","2,482",875,"2,669","6,516","2,359","5,967","2,594","5,051",,"10,141","7,955","4,690","3,957"
2021년12월_계_30~39세,"102,296","31,663","2,409",299,292,311,169,166,564,95,505,571,838,812,"2,472","2,373","6,457","7,778","5,552","70,633","1,980","2,620","2,690",698,"2,616","5,623","1,840","4,908","2,234","6,454",,"9,552","15,371","6,099","7,948"
2021년12월_계_40~49세,"111,649","41,824","4,297",420,424,506,300,222,736,158,634,575,"1,155","1,292","2,884","4,274","8,840","10,092","5,015","69,825","3,539","4,035","3,659","1,003","2,600","3,813","1,875","6,447","3,020","7,949",,"7,509","9,976","6,416","7,984"
2021년12월_계_50~59세,"104,130","43,402","4,639",741,835,842,578,407,"1,132",410,"1,003",722,"1,682","1,781","3,205","4,068","7,016","8,497","5,844","60,728","4,258","3,763","3,566","1,757","3,360","3,666","2,434","6,754","3,531","5,804",,"6,834","5,969","5,045","3,987"
2021년12월_계_60~69세,"69,859","33,990","3,312",982,"1,119","1,040",792,540,"1,233",534,"1,189",801,"1,558","1,702","2,597","2,647","3,733","5,663","4,548","35,869","4,103","2,666","2,540","1,721","2,616","2,646","2,068","3,493","2,195","2,818",,"3,214","2,744","1,772","1,273"
2021년12월_계_70~79세,"30,759","15,811","1,635",520,564,511,457,342,652,360,672,373,824,974,"1,101","1,230","1,436","2,268","1,892","14,948","2,442","1,200","1,185",936,"1,265","1,006",792,"1,252",932,923,,"1,298",842,501,374
2021년12월_계_80~89세,"15,914","8,358",950,336,378,351,287,252,421,256,329,161,403,537,465,577,756,"1,068",831,"7,556","1,334",655,662,555,516,438,368,592,534,433,,628,393,279,169
2021년12월_계_90~99세,"2,345","1,254",137,60,76,69,55,29,75,41,30,29,62,57,70,80,105,173,106,"1,091",162,71,86,99,75,68,61,89,86,65,,85,72,45,27
2021년12월_계_100세 이상,67,34,3,1,3,1,1,0,1,2,0,0,2,0,2,2,3,8,5,33,3,3,3,1,4,3,0,1,2,5,,2,1,3,2
2021년12월_남_총인구수,"336,612","129,399","12,465","2,243","2,173","2,277","1,606","1,232","3,282","1,118","2,800","2,218","4,449","4,716","9,238","11,462","22,750","27,393","17,977","207,213","12,420","11,267","10,926","4,562","9,366","13,987","6,759","18,368","9,060","20,373",,"24,407","30,457","16,637","18,624"
2021년12월_남_연령구간인구수,"336,612","129,399","12,465","2,243","2,173","2,277","1,606","1,232","3,282","1,118","2,800","2,218","4,449","4,716","9,238","11,462","22,750","27,393","17,977","207,213","12,420","11,267","10,926","4,562","9,366","13,987","6,759","18,368","9,060","20,373",,"24,407","30,457","16,637","18,624"
2021년12월_남_0~9세,"30,054","9,693",821,59,51,57,28,22,116,13,91,83,206,129,553,979,"2,239","2,852","1,394","20,361",556,816,708,142,481,479,424,"1,558",643,"2,673",,"2,036","4,625","1,924","3,296"
2021년12월_남_10~19세,"35,067","13,320","1,339",117,97,119,73,44,181,41,148,114,365,337,760,"1,634","3,049","3,573","1,329","21,747","1,121","1,176",968,266,586,595,597,"2,481","1,231","2,975",,"2,079","2,729","2,368","2,575"
2021년12월_남_20~29세,"50,082","18,306","1,578",250,197,241,134,111,491,80,280,305,608,642,"1,424","1,443","3,338","3,562","3,622","31,776","1,600","1,436","1,486",542,"1,416","3,308","1,191","3,101","1,385","2,663",,"5,122","4,206","2,393","1,927"
2021년12월_남_30~39세,"54,514","16,755","1,249",192,158,186,106,106,351,56,306,330,464,487,"1,389","1,121","3,458","3,900","2,896","37,759","1,110","1,415","1,600",460,"1,521","3,415","1,001","2,499","1,100","3,124",,"5,385","8,309","3,076","3,744"
2021년12월_남_40~49세,"58,026","21,582","2,239",267,232,280,186,154,432,115,355,333,620,695,"1,501","2,109","4,496","5,002","2,566","36,444","1,969","2,168","2,120",595,"1,462","2,216",932,"3,008","1,424","4,008",,"3,872","5,586","3,003","4,081"
2021년12월_남_50~59세,"53,407","22,041","2,491",426,435,466,328,246,600,246,568,402,861,914,"1,634","2,033","3,502","4,219","2,670","31,366","2,346","2,057","1,962",991,"1,775","2,008","1,147","3,180","1,667","2,925",,"3,454","3,106","2,616","2,132"
2021년12월_남_60~69세,"35,361","17,127","1,666",529,594,529,421,294,640,285,597,418,767,834,"1,304","1,374","1,835","2,819","2,221","18,234","2,059","1,393","1,298",902,"1,335","1,367",972,"1,780","1,086","1,430",,"1,648","1,399",927,638
2021년12월_남_70~79세,"14,047","7,323",733,264,272,257,221,156,306,184,316,162,395,453,509,541,604,"1,038",912,"6,724","1,131",557,541,427,578,451,357,537,362,427,,567,382,229,178
2021년12월_남_80~89세,"5,523","2,964",321,126,122,129,101,93,145,93,129,60,148,210,147,209,205,382,344,"2,559",491,232,226,203,195,137,123,200,148,135,,225,104,95,45
